DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
23092020,500184,000034709,0000000001747599,000085289,0000000004315312,040.70
23092020,500185,000195715,0000000001076433,000316566,0000000001730188,061.82
23092020,500186,000003686,0000000000256730,000011211,0000000000781328,032.88
23092020,500187,000017286,0000000001352630,000055523,0000000004343211,031.13
23092020,500188,000013034,0000000002771681,000070044,0000000015093742,018.61
23092020,500189,000000710,0000000000450708,000000806,0000000000504474,088.09
23092020,500191,000002352,0000000000036291,000002352,0000000000036291,100.00
23092020,500192,000004743,0000000000009963,000004743,0000000000009963,100.00
23092020,500193,000032708,0000000000154055,000040996,0000000000195194,079.78
23092020,500199,000015783,0000000004633100,000027487,0000000007948992,057.42
23092020,500201,000001781,0000000000483453,000003406,0000000000930838,052.29
23092020,500206,000000308,0000000000002163,000000416,0000000000002939,074.04
23092020,500207,000005409,0000000000123326,000006157,0000000000138939,087.85
23092020,500209,000240840,0000000245572506,000474419,0000000486790528,050.77
23092020,500210,000000321,0000000000192183,000000424,0000000000254039,075.71
23092020,500211,000006175,0000000000051315,000006628,0000000000054900,093.17
23092020,500212,000000101,0000000000002833,000000101,0000000000002833,100.00
23092020,500213,000000250,0000000000012463,000000255,0000000000012776,098.04
23092020,500214,000005684,0000000003884446,000010603,0000000007278018,053.61
23092020,500215,000000810,0000000000558941,000001180,0000000000820035,068.64
23092020,500219,000632207,0000000008680203,000919712,0000000012655107,068.74
23092020,500220,000007125,0000000000193088,000011293,0000000000299212,063.09
23092020,500223,000141793,0000000000135294,000141793,0000000000135294,100.00
23092020,500227,000002643,0000000001142173,000003577,0000000001544802,073.89
23092020,500228,000175558,0000000047058322,000357753,0000000095210922,049.07
23092020,500231,000000206,0000000000008714,000000206,0000000000008848,100.00
23092020,500233,000014342,0000000007447801,000020557,0000000010676457,069.77
23092020,500234,000000865,0000000000124950,000001096,0000000000158642,078.92
23092020,500235,000003556,0000000000734670,000007270,0000000001493858,048.91
23092020,500238,000002344,0000000004800161,000004973,0000000010374277,047.13
23092020,500239,000001011,0000000000021535,000001229,0000000000026227,082.26
23092020,500240,000000580,0000000000011913,000000580,0000000000011913,100.00
23092020,500241,000000953,0000000000102162,000001899,0000000000204597,050.18
23092020,500243,000000070,0000000000043005,000000094,0000000000058824,074.47
23092020,500245,000000497,0000000000042196,000000497,0000000000041926,100.00
23092020,500246,000000065,0000000000002048,000000093,0000000000002749,069.89
23092020,500247,000056378,0000000071873494,000119315,0000000152110946,047.25
23092020,500249,000000423,0000000000202258,000000581,0000000000281637,072.81
23092020,500250,000001767,0000000000407559,000002724,0000000000627156,064.87
23092020,500251,000009029,0000000005639514,000020117,0000000012518990,044.88
23092020,500252,000000792,0000000002781227,000001185,0000000004149083,066.84
23092020,500253,000031784,0000000008839131,000143577,0000000040629402,022.14
23092020,500254,009497490,0000000004558796,014237525,0000000007019453,066.71
23092020,500257,000017265,0000000017541240,000118045,0000000121083945,014.63
23092020,500259,000000965,0000000000017419,000000978,0000000000017905,098.67
23092020,500260,000005353,0000000003868346,000040486,0000000028782809,013.22
23092020,500264,000000750,0000000000057638,000001025,0000000000077034,073.17
23092020,500265,000001296,0000000000283436,000002085,0000000000456168,062.16
23092020,500266,000000128,0000000000366317,000000247,0000000000709658,051.82
23092020,500267,000000226,0000000000020566,000000254,0000000000023203,088.98
23092020,500268,000085301,0000000002345778,000184145,0000000004908749,046.32
23092020,500271,000909233,0000000535265468,000933947,0000000560186610,097.35
23092020,500279,000034217,0000000000280238,000059700,0000000000489284,057.31
23092020,500280,000000450,0000000000075240,000001034,0000000000173032,043.52
23092020,500284,000002091,0000000000077396,000002091,0000000000077396,100.00
23092020,500285,000048770,0000000002360468,000112975,0000000005497121,043.17
23092020,500288,000062725,0000000001470902,000137766,0000000003230907,045.53
23092020,500290,000000108,0000000006179582,000000360,0000000020677593,030.00
23092020,500292,000009399,0000000001685241,000017284,0000000003080152,054.38
23092020,500294,000144011,0000000004428339,000446241,0000000013715292,032.27
23092020,500295,000177778,0000000023111140,000394421,0000000050984469,045.07
23092020,500296,000000258,0000000000009443,000000258,0000000000009561,100.00
23092020,500298,000001261,0000000002532341,000002103,0000000004221422,059.96
23092020,500300,000008216,0000000005908537,000039056,0000000027936519,021.04
23092020,500302,000007321,0000000009056810,000067932,0000000084151870,010.78
23092020,500304,000046548,0000000006386386,000102748,0000000014052154,045.30
23092020,500306,000003639,0000000000012992,000003639,0000000000012734,100.00
23092020,500307,000000695,0000000000167530,000000972,0000000000234783,071.50
23092020,500312,000560689,0000000037930611,001144960,0000000078136984,048.97
23092020,500313,000000161,0000000000000662,000000161,0000000000000661,100.00
23092020,500314,000000707,0000000000014565,000000872,0000000000017798,081.08
23092020,500317,000011690,0000000000111289,000012187,0000000000116764,095.92
23092020,500319,000002340,0000000000051948,000002344,0000000000052260,099.83
23092020,500325,000160960,0000000358868368,000774144,0000001735558690,020.79
23092020,500327,000004915,0000000000031899,000005412,0000000000035262,090.82
23092020,500329,000098316,0000000000031461,000098316,0000000000031461,100.00
23092020,500330,000017200,0000000004551120,000051202,0000000013421135,033.59
23092020,500331,000069294,0000000098352439,000100924,0000000143702700,068.66
23092020,500333,000002548,0000000000336464,000003760,0000000000496524,067.77
23092020,500335,000005097,0000000003243476,000007732,0000000005011177,065.92
23092020,500336,000008432,0000000001634965,000021672,0000000004274940,038.91
23092020,500337,000008118,0000000000353133,000010144,0000000000459447,080.03
23092020,500338,000009058,0000000000509966,000013212,0000000000744656,068.56
23092020,500339,000047470,0000000004818205,000134416,0000000013471925,035.32
23092020,500343,000024281,0000000000444343,000024964,0000000000451582,097.26
23092020,500346,000002406,0000000000077233,000002406,0000000000077233,100.00
23092020,500350,000001542,0000000000133422,000001542,0000000000133422,100.00
23092020,500354,000005336,0000000000066594,000005415,0000000000067183,098.54
23092020,500355,000010332,0000000002950303,000028408,0000000008090840,036.37
23092020,500356,000001550,0000000000021158,000001550,0000000000021280,100.00
23092020,500357,000003144,0000000000023423,000003394,0000000000024625,092.63
23092020,500360,000000212,0000000000004982,000000252,0000000000005795,084.13
23092020,500365,000002389,0000000000021549,000002566,0000000000023378,093.10
23092020,500366,000087090,0000000000451127,000123354,0000000000645184,070.60
23092020,500367,000002239,0000000000088217,000003798,0000000000149115,058.95
23092020,500368,000004733,0000000002128678,000004733,0000000002128678,100.00
23092020,500370,000000610,0000000000009493,000000610,0000000000009493,100.00
23092020,500378,000053396,0000000003430693,000092765,0000000005869249,057.56
23092020,500380,000004957,0000000001245695,000010168,0000000002567332,048.75
23092020,500387,000000204,0000000003869483,000001498,0000000028041341,013.62
23092020,500390,000052034,0000000001170765,000087872,0000000002013329,059.22
23092020,500399,000000020,0000000000000052,000000020,0000000000000052,100.00
23092020,500400,000535189,0000000028659371,002998691,0000000156961864,017.85
23092020,500402,000000275,0000000000002484,000000276,0000000000002492,099.64
23092020,500403,000000643,0000000000260801,000001688,0000000000691506,038.09
23092020,500404,000011226,0000000000463073,000021869,0000000000906193,051.33
23092020,500405,000001148,0000000000269264,000001499,0000000000349030,076.58
23092020,500407,000000380,0000000000542260,000000426,0000000000617472,089.20
23092020,500408,000006256,0000000007536916,000044689,0000000054795252,014.00
23092020,500410,000002514,0000000003405465,000021971,0000000029638007,011.44
23092020,500411,000001700,0000000001254940,000002677,0000000001959392,063.50
23092020,500412,000082680,0000000006064578,000169932,0000000012296091,048.65
23092020,500413,000292813,0000000008579421,000635045,0000000020119724,046.11
23092020,500414,000009881,0000000000246531,000012836,0000000000325800,076.98
23092020,500418,000000462,0000000000028113,000001844,0000000000113696,025.05
23092020,500420,000003089,0000000008215814,000010903,0000000029487928,028.33
23092020,500422,000000934,0000000000013067,000001090,0000000000014741,085.69
23092020,500425,000212726,0000000044512916,000269114,0000000056116886,079.05
23092020,500426,000000102,0000000000000617,000000102,0000000000000616,100.00
23092020,500429,000002340,0000000000151983,000002340,0000000000152260,100.00
23092020,500439,000000006,0000000000007632,000000007,0000000000008867,085.71
23092020,500440,000049625,0000000008210457,000351973,0000000058016444,014.10
23092020,500444,000001887,0000000000330980,000002789,0000000000499398,067.66
23092020,500449,000036627,0000000000506552,000040328,0000000000560359,090.82
23092020,500450,000000045,0000000000009900,000000045,0000000000009900,100.00
23092020,500456,000009644,0000000000096344,000015339,0000000000154916,062.87
23092020,500458,000004200,0000000000006906,000004200,0000000000006906,100.00
23092020,500459,000000138,0000000001377530,000000205,0000000002039150,067.32
23092020,500460,000006207,0000000000261936,000006568,0000000000277736,094.50
23092020,500463,000000124,0000000000043481,000000191,0000000000066871,064.92
23092020,500464,000001750,0000000000201338,000002661,0000000000313597,065.76
23092020,500467,000007397,0000000000649087,000021001,0000000001852376,035.22
23092020,500469,000478928,0000000023204062,002014319,0000000098063819,023.78
23092020,500470,000128809,0000000046532252,000670525,0000000243042449,019.21
23092020,500472,000000793,0000000001168208,000001195,0000000001756574,066.36
23092020,500477,000280063,0000000020612637,002201597,0000000162985687,012.72
23092020,500480,000003171,0000000001437415,000011077,0000000005039657,028.63
23092020,500483,000002825,0000000002278222,000005024,0000000004064625,056.23
23092020,500488,000000231,0000000003694395,000000406,0000000006513576,056.90
23092020,500490,000000901,0000000002250608,000001735,0000000004264002,051.93
23092020,500493,000011820,0000000005278812,000070523,0000000031675996,016.76
23092020,500495,000021658,0000000026287398,000116392,0000000141201095,018.61
23092020,500500,000028718,0000000000150196,000034843,0000000000184164,082.42
23092020,500510,000073914,0000000063621476,000216225,0000000186534022,034.18
23092020,500520,000028572,0000000017508922,000146010,0000000089430589,019.57
23092020,500530,000000695,0000000008861876,000008396,0000000105011030,008.28
23092020,500547,000049550,0000000019205580,000160534,0000000062314892,030.87
23092020,500550,000034161,0000000042079520,000089874,0000000111009523,038.01
23092020,500570,000446284,0000000058619404,003255741,0000000430690034,013.71
23092020,500575,001093751,0000000728766292,001142196,0000000757555703,095.76
23092020,500620,000014947,0000000003716572,000021809,0000000005374381,068.54
23092020,500645,000008205,0000000001223366,000046051,0000000006972700,017.82
23092020,500650,000001113,0000000001000309,000002580,0000000002334217,043.14
23092020,500655,000002583,0000000000652595,000002698,0000000000680748,095.74
23092020,500660,000002034,0000000003234671,000003416,0000000005438014,059.54
23092020,500670,000018837,0000000003960480,000047855,0000000010047611,039.36
23092020,500672,000002532,0000000001564903,000003712,0000000002308532,068.21
23092020,500674,000000468,0000000003967681,000000673,0000000005699829,069.54
23092020,500680,000002270,0000000011153078,000004823,0000000023560022,047.07
23092020,500690,000016334,0000000000921238,000042699,0000000002416507,038.25
23092020,500696,000068125,0000000139850407,000126074,0000000257837837,054.04
23092020,500710,000000124,0000000000258509,000000197,0000000000410382,062.94
23092020,500730,000079859,0000000010701106,000206845,0000000027552363,038.61
23092020,500770,000056147,0000000016422998,000217965,0000000062300863,025.76
23092020,500777,000004705,0000000000163734,000008324,0000000000290961,056.52
23092020,500780,000003162,0000000000146401,000004128,0000000000189868,076.60
23092020,500790,000001735,0000000026654719,000005400,0000000082597852,032.13
23092020,500800,000027867,0000000013770479,000078674,0000000039354901,035.42
23092020,500820,000018666,0000000036333369,000080646,0000000158197567,023.15
23092020,500825,000002503,0000000009071999,000010969,0000000039622023,022.82
23092020,500830,000007256,0000000009827527,000013978,0000000018841841,051.91
23092020,500840,000046378,0000000003666181,000110793,0000000008693423,041.86
23092020,500850,000040762,0000000003748066,000119938,0000000011163053,033.99
23092020,500870,000032609,0000000003634274,000069733,0000000007804246,046.76
23092020,500875,000319837,0000000055187875,001021829,0000000178097695,031.30
23092020,500877,000079035,0000000009590898,000335201,0000000040796526,023.58
23092020,500878,000001462,0000000001324353,000006756,0000000006103223,021.64
23092020,500890,000000350,0000000000009205,000000350,0000000000009205,100.00
23092020,500940,000001602,0000000000817741,000003930,0000000002023121,040.76
23092020,501150,000007734,0000000000120651,000012352,0000000000193909,062.61
23092020,501242,000000300,0000000000001425,000000300,0000000000001425,100.00
23092020,501295,000000075,0000000000003990,000000075,0000000000003990,100.00
23092020,501298,000000121,0000000000097599,000000172,0000000000139477,070.35
23092020,501301,000001117,0000000000945541,000002901,0000000002483430,038.50
23092020,501314,000000122,0000000000001599,000000122,0000000000001598,100.00
23092020,501343,000000443,0000000000007177,000000471,0000000000007691,094.06
23092020,501370,000000150,0000000000008400,000000300,0000000000016657,050.00
23092020,501421,000000085,0000000000009342,000000085,0000000000009342,100.00
23092020,501423,000009401,0000000005516977,000010035,0000000005997787,093.68
23092020,501425,000001301,0000000001738787,000003523,0000000004661227,036.93
23092020,501430,000000001,0000000000000663,000000001,0000000000000663,100.00
23092020,501455,000007252,0000000000526496,000012461,0000000000907197,058.20
23092020,501700,000000565,0000000000013334,000003282,0000000000077516,017.22
23092020,501831,000001115,0000000000212798,000001584,0000000000296482,070.39
23092020,501833,000006500,0000000000025924,000006500,0000000000025924,100.00
23092020,501848,000002701,0000000000015300,000002701,0000000000015300,100.00
23092020,502015,000026718,0000000000331304,000030575,0000000000385096,087.39
23092020,502090,000000286,0000000000141828,000000389,0000000000192335,073.52
23092020,502137,000000801,0000000000217993,000002866,0000000000784913,027.95
23092020,502157,000002403,0000000000421967,000003662,0000000000651199,065.62
23092020,502168,000003529,0000000000370722,000007256,0000000000760903,048.64
23092020,502175,000005323,0000000000211590,000005471,0000000000216124,097.29
23092020,502180,000011716,0000000000553581,000020276,0000000000969113,057.78
23092020,502219,000009154,0000000000649934,000013669,0000000000974676,066.97
23092020,502281,000019498,0000000000149277,000019498,0000000000149277,100.00
23092020,502330,000000421,0000000000081674,000000777,0000000000151910,054.18
23092020,502355,000008675,0000000011698672,000029179,0000000039200895,029.73
23092020,502420,000023690,0000000000383778,000035396,0000000000576257,066.93
23092020,502445,000000110,0000000000001185,000000110,0000000000001184,100.00
23092020,502448,000001099,0000000000003321,000001099,0000000000003321,100.00
23092020,502450,000000542,0000000000073956,000000707,0000000000097221,076.66
23092020,502587,000002418,0000000000165150,000002984,0000000000206009,081.03
23092020,502589,000000001,0000000000000033,000000001,0000000000000033,100.00
23092020,502742,000266213,0000000000543075,000391633,0000000000804822,067.98
23092020,502820,000000002,0000000000000040,000000002,0000000000000039,100.00
23092020,502865,000000152,0000000000225591,000000152,0000000000225590,100.00
23092020,502873,000000471,0000000000009891,000000791,0000000000016920,059.54
23092020,502893,000001001,0000000000021172,000001001,0000000000021169,100.00
23092020,502901,000000002,0000000000004400,000000002,0000000000004400,100.00
23092020,502933,000000100,0000000000001029,000000100,0000000000001029,100.00
23092020,502937,000003059,0000000000113031,000005427,0000000000205741,056.37
23092020,502958,000000011,0000000000016775,000000011,0000000000016810,100.00
23092020,502986,000000412,0000000000305416,000000580,0000000000437886,071.03
23092020,503031,000021167,0000000000085939,000033318,0000000000139432,063.53
23092020,503100,000002840,0000000001614398,000007016,0000000004030172,040.48
23092020,503101,000000072,0000000000003698,000000178,0000000000009208,040.45
23092020,503162,000001340,0000000000087770,000001569,0000000000102585,085.40
23092020,503169,000000389,0000000000063077,000000454,0000000000073819,085.68
23092020,503310,000002143,0000000000245053,000095883,0000000011015936,002.24
23092020,503349,000000005,0000000000009320,000000009,0000000000016775,055.56
23092020,503624,000000190,0000000000001613,000000190,0000000000001613,100.00
23092020,503641,000000234,0000000000001869,000000234,0000000000001869,100.00
23092020,503657,000005652,0000000000039564,000010938,0000000000076300,051.67
23092020,503663,000006498,0000000000010007,000007382,0000000000011328,088.02
23092020,503722,000000323,0000000000021658,000000790,0000000000054256,040.89
23092020,503804,000000015,0000000000001740,000000030,0000000000003476,050.00
23092020,503806,000000778,0000000003202171,000003796,0000000015620304,020.50
23092020,503811,000006442,0000000000868704,000008779,0000000001214255,073.38
23092020,503816,000000053,0000000000000310,000000053,0000000000000310,100.00
23092020,503831,000003795,0000000000513084,000003795,0000000000512404,100.00
23092020,503960,000000587,0000000000414041,000000972,0000000000697886,060.39
23092020,504000,000158162,0000000006373929,000158312,0000000006347457,099.91
23092020,504008,000000287,0000000000000414,000000287,0000000000000414,100.00
23092020,504028,000003500,0000000000094500,000003577,0000000000098074,097.85
23092020,504036,000002651,0000000000315469,000003315,0000000000394435,079.97
23092020,504058,000000827,0000000000443272,000000830,0000000000443245,099.64
23092020,504067,000017368,0000000003497916,000043335,0000000008586440,040.08
23092020,504076,000000048,0000000000000361,000000048,0000000000000360,100.00
23092020,504080,000000001,0000000000000083,000000001,0000000000000083,100.00
23092020,504084,000000020,0000000000058500,000000020,0000000000058689,100.00
23092020,504092,000003421,0000000000043652,000003421,0000000000043457,100.00
23092020,504093,000001891,0000000000343122,000002382,0000000000432109,079.39
23092020,504112,000003549,0000000000688861,000007246,0000000001406982,048.98
23092020,504132,000002157,0000000000260458,000002889,0000000000347436,074.66
23092020,504176,000000476,0000000000182665,000000558,0000000000211668,085.30
23092020,504180,000002225,0000000000011793,000002225,0000000000011792,100.00
23092020,504212,000000442,0000000000059847,000001418,0000000000192132,031.17
23092020,504220,000009445,0000000000041705,000009445,0000000000041705,100.00
23092020,504240,000000200,0000000000006640,000000290,0000000000009744,068.97
23092020,504258,000000362,0000000000090555,000000530,0000000000133444,068.30
23092020,504273,000004830,0000000000047238,000009303,0000000000088016,051.92
23092020,504286,000001016,0000000000018695,000001016,0000000000019495,100.00
23092020,504335,000027074,0000000000009206,000027074,0000000000009370,100.00
23092020,504340,000000010,0000000000000016,000000010,0000000000000015,100.00
23092020,504351,000014169,0000000000002126,000014169,0000000000002125,100.00
23092020,504356,000000050,0000000000000510,000000050,0000000000000510,100.00
23092020,504378,000007053,0000000000003339,000007053,0000000000003339,100.00
23092020,504605,000000043,0000000000014706,000000048,0000000000016877,089.58
23092020,504614,000002829,0000000000636950,000006706,0000000001494372,042.19
23092020,504697,000000330,0000000000000409,000000330,0000000000000409,100.00
23092020,504741,000001945,0000000000326663,000002090,0000000000353420,093.06
23092020,504786,000000005,0000000000000750,000000005,0000000000000750,100.00
23092020,504840,000000126,0000000000153468,000000147,0000000000176949,085.71
23092020,504879,000007991,0000000000163017,000016833,0000000000354626,047.47
23092020,504908,000000517,0000000000052657,000000762,0000000000076014,067.85
23092020,504918,000002996,0000000002041625,000003916,0000000002662528,076.51
23092020,504959,000000133,0000000000252162,000000134,0000000000253658,099.25
23092020,504961,000001837,0000000000052447,000002851,0000000000081878,064.43
23092020,504966,000007924,0000000000968313,000018817,0000000002305061,042.11
23092020,504973,000000387,0000000000150892,000000823,0000000000315185,047.02
23092020,504988,000000100,0000000000033800,000000151,0000000000051422,066.23
23092020,505010,000001257,0000000000886751,000002212,0000000001572814,056.83
23092020,505029,000000111,0000000000005036,000000111,0000000000005036,100.00
23092020,505036,000000350,0000000000110950,000000360,0000000000116604,097.22
23092020,505075,000014622,0000000000142358,000014622,0000000000142358,100.00
23092020,505141,000011317,0000000000392393,000011317,0000000000392393,100.00
23092020,505160,000001867,0000000000199303,000002810,0000000000300102,066.44
23092020,505163,000000885,0000000000275545,000002014,0000000000622594,043.94
23092020,505192,000002767,0000000001079684,000005122,0000000002014541,054.02
23092020,505196,000001307,0000000000177426,000001493,0000000000204411,087.54
23092020,505200,000002594,0000000005385663,000029936,0000000062297959,008.67
23092020,505216,000000030,0000000000016260,000000030,0000000000016260,100.00
23092020,505230,000000983,0000000000018972,000001063,0000000000020537,092.47
23092020,505232,000000090,0000000000071744,000000170,0000000000134894,052.94
23092020,505242,000001567,0000000001107086,000002712,0000000001905886,057.78
23092020,505250,000000587,0000000000024185,000000687,0000000000028156,085.44
23092020,505255,000001134,0000000004814171,000001134,0000000004814170,100.00
23092020,505283,000023926,0000000002489501,000026120,0000000002733087,091.60
23092020,505299,000000810,0000000000055931,000001073,0000000000071492,075.49
23092020,505302,000000572,0000000000018219,000000622,0000000000019971,091.96
23092020,505324,000001200,0000000000011280,000001401,0000000000012846,085.65
23092020,505355,000000798,0000000000443609,000002119,0000000001178639,037.66
23092020,505358,000005669,0000000000132939,000007757,0000000000183254,073.08
23092020,505368,000000792,0000000000337670,000000803,0000000000351777,098.63
23092020,505400,000003194,0000000000103007,000004264,0000000000140322,074.91
23092020,505412,000000028,0000000000093239,000000032,0000000000105949,087.50
23092020,505509,000003725,0000000000356110,000010207,0000000001004085,036.49
23092020,505523,000004232,0000000000001016,000004232,0000000000001016,100.00
23092020,505526,000004930,0000000000236394,000007693,0000000000369990,064.08
23092020,505533,000001567,0000000000578067,000003045,0000000001117051,051.46
23092020,505537,000130043,0000000024935746,001597730,0000000302966439,008.14
23092020,505590,000000429,0000000000179945,000000842,0000000000356976,050.95
23092020,505650,000001001,0000000000004704,000001001,0000000000004704,100.00
23092020,505681,000000582,0000000000152688,000000645,0000000000168026,090.23
23092020,505688,000000250,0000000000011563,000000250,0000000000011663,100.00
23092020,505690,000001605,0000000000142284,000001725,0000000000157079,093.04
23092020,505700,000018234,0000000000475908,000036884,0000000000974603,049.44
23092020,505710,000029086,0000000001064548,000037553,0000000001367907,077.45
23092020,505711,000002305,0000000000001822,000002305,0000000000001822,100.00
23092020,505712,000001497,0000000000077620,000001795,0000000000094268,083.40
23092020,505714,000008794,0000000000892591,000014515,0000000001457832,060.59
23092020,505720,000003237,0000000000302498,000004837,0000000000450525,066.92
23092020,505726,000002220,0000000001273392,000006931,0000000003933599,032.03
23092020,505729,000147649,0000000004038201,000240145,0000000006937453,061.48
23092020,505737,000002485,0000000000332672,000002485,0000000000332672,100.00
23092020,505744,000000288,0000000000103508,000001598,0000000000581356,018.02
23092020,505750,000000004,0000000000002164,000000004,0000000000002163,100.00
23092020,505790,000000426,0000000001559608,000000489,0000000001802509,087.12
23092020,505800,000000242,0000000000110110,000000303,0000000000138201,079.87
23092020,505827,000000407,0000000000050448,000000698,0000000000086760,058.31
