Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28092020,636228474,0001821
Trade Date <28-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,545,GOODLUCK,EQ,30138,15673,52.00
20,546,GPIL,EQ,32471,25824,79.53
20,547,GPPL,EQ,146558,88895,60.66
20,548,GPTINFRA,EQ,17068,11893,69.68
20,549,GRANULES,EQ,9872084,1993669,20.20
20,550,GRAPHITE,EQ,1595372,841930,52.77
20,551,GRASIM,EQ,2545879,401428,15.77
20,552,GRAVITA,EQ,274974,106272,38.65
20,553,GREAVESCOT,EQ,247291,103384,41.81
20,554,GREENLAM,EQ,4317,2160,50.03
20,555,GREENPANEL,EQ,44012,38745,88.03
20,556,GREENPLY,EQ,74274,39635,53.36
20,557,GREENPOWER,EQ,125192,125192,100.00
20,558,GRINDWELL,EQ,10738,6535,60.86
20,559,GRPLTD,EQ,495,306,61.82
20,560,GRSE,EQ,243230,61740,25.38
20,561,GSCLCEMENT,EQ,34623,27962,80.76
20,562,GSFC,EQ,2805702,887133,31.62
20,563,GSPL,EQ,378731,240745,63.57
20,564,GSS,EQ,124116,58907,47.46
20,565,GTL,EQ,24036,24036,100.00
20,566,GTLINFRA,EQ,1912446,1835113,95.96
20,567,GTNIND,EQ,5825,5781,99.24
20,568,GTNTEX,EQ,2064,2050,99.32
20,569,GTPL,EQ,20865,11646,55.82
20,570,GUFICBIO,EQ,101935,56302,55.23
20,571,GUJALKALI,EQ,53509,29702,55.51
20,572,GUJAPOLLO,EQ,2948,1624,55.09
20,573,GUJGASLTD,EQ,333027,236865,71.12
20,574,GULFOILLUB,EQ,78573,14405,18.33
20,575,GULFPETRO,EQ,68562,35230,51.38
20,576,GULPOLY,EQ,17146,14544,84.82
20,577,GVKPIL,EQ,1056680,723697,68.49
20,578,HAL,EQ,355844,120782,33.94
20,579,HAPPSTMNDS,EQ,2649652,617548,23.31
20,580,HARITASEAT,EQ,3393,2114,62.30
20,581,HARRMALAYA,EQ,64726,23851,36.85
20,582,HATSUN,EQ,14976,6839,45.67
20,583,HAVELLS,EQ,1966395,522311,26.56
20,584,HBANKETF,EQ,4536,3140,69.22
20,585,HBLPOWER,EQ,203127,113642,55.95
20,586,HBSL,EQ,6058,3708,61.21
20,587,HCC,EQ,1261466,708212,56.14
20,588,HCG,EQ,53724,45534,84.76
20,589,HCL-INSYS,EQ,86868,65688,75.62
20,590,HCLTECH,EQ,11146342,3412216,30.61
20,591,HDFC,EQ,2739071,1386203,50.61
20,592,HDFC,W3,38400,37200,96.88
20,593,HDFCAMC,EQ,453254,179254,39.55
20,594,HDFCBANK,EQ,8076211,3908991,48.40
20,595,HDFCLIFE,EQ,1591676,791739,49.74
20,596,HDFCMFGETF,EQ,22257,15185,68.23
20,597,HDFCNIFETF,EQ,1853,1427,77.01
20,598,HDFCSENETF,EQ,271,243,89.67
20,599,HEG,EQ,557494,130128,23.34
20,600,HEIDELBERG,EQ,98561,40949,41.55
20,601,HERCULES,EQ,23869,12107,50.72
20,602,HERITGFOOD,EQ,39953,24581,61.52
20,603,HEROMOTOCO,EQ,1422074,355241,24.98
20,604,HESTERBIO,EQ,7188,3790,52.73
20,605,HEXAWARE,EQ,784734,565999,72.13
20,606,HFCL,EQ,5663908,4169942,73.62
20,607,HGINFRA,EQ,31432,15555,49.49
20,608,HGS,EQ,9658,5573,57.70
20,609,HHOF1140RG,MF,1501,1501,100.00
20,610,HIKAL,EQ,1356385,457093,33.70
20,611,HIL,EQ,9831,5364,54.56
20,612,HILTON,EQ,9360,4816,51.45
20,613,HIMATSEIDE,EQ,311190,82754,26.59
20,614,HINDALCO,EQ,12412823,2990718,24.09
20,615,HINDCOMPOS,EQ,5468,3277,59.93
20,616,HINDCON,SM,4000,4000,100.00
20,617,HINDCOPPER,EQ,400335,184816,46.17
20,618,HINDMOTORS,EQ,61151,55138,90.17
20,619,HINDNATGLS,EQ,2452,2397,97.76
20,620,HINDOILEXP,EQ,450714,318224,70.60
20,621,HINDPETRO,EQ,4252799,1008824,23.72
20,622,HINDUNILVR,EQ,1524037,761758,49.98
20,623,HINDZINC,EQ,586175,273443,46.65
20,624,HIRECT,EQ,8295,6165,74.32
20,625,HISARMETAL,EQ,2201,1544,70.15
20,626,HITECH,EQ,7595,5660,74.52
20,627,HITECHGEAR,EQ,4128,3563,86.31
20,628,HLVLTD,EQ,81324,35267,43.37
20,629,HMVL,EQ,14568,7576,52.00
20,630,HNDFDS,EQ,5483,4518,82.40
20,631,HNGSNGBEES,EQ,228,189,82.89
20,632,HONAUT,EQ,1100,557,50.64
20,633,HONDAPOWER,EQ,3654,1919,52.52
20,634,HOTELRUGBY,EQ,7628,7628,100.00
20,635,HOVS,EQ,20376,17162,84.23
20,636,HPL,EQ,69991,38976,55.69
20,637,HSCL,EQ,2514496,1238848,49.27
20,638,HSIL,EQ,548128,356807,65.10
20,639,HUBTOWN,EQ,54989,52628,95.71
20,640,HUDCO,EQ,867095,266457,30.73
20,641,HUDCO,N2,905,800,88.40
20,642,HUDCO,N3,672,672,100.00
20,643,HUDCO,N5,100,100,100.00
20,644,HUDCO,N9,13,13,100.00
20,645,HUDCO,ND,13,13,100.00
20,646,HUDCO,NE,1564,1488,95.14
20,647,IBMFNIFTY,EQ,1106,515,46.56
20,648,IBREALEST,EQ,1317209,465070,35.31
20,649,IBUCCREDIT,N4,89,89,100.00
20,650,IBUCCREDIT,N6,51,31,60.78
20,651,IBUCCREDIT,N7,88,63,71.59
20,652,IBULHSGFIN,EQ,26256350,3177635,12.10
20,653,IBULHSGFIN,N6,20,20,100.00
20,654,IBULHSGFIN,N7,150,150,100.00
20,655,IBULHSGFIN,N8,2,2,100.00
20,656,IBULHSGFIN,NA,726,685,94.35
20,657,IBULHSGFIN,NE,10,10,100.00
20,658,IBULISL,EQ,117271,70661,60.25
20,659,IBVENTPP,E1,657242,448394,68.22
20,660,IBVENTURES,EQ,3615310,1442871,39.91
20,661,ICICI500,EQ,952,606,63.66
20,662,ICICIALPLV,EQ,1393,1142,81.98
20,663,ICICIB22,EQ,196397,160357,81.65
20,664,ICICIBANK,EQ,18496082,5526786,29.88
20,665,ICICIBANKN,EQ,9170,4480,48.85
20,666,ICICIBANKP,EQ,4150,2242,54.02
20,667,ICICIGI,EQ,294288,185265,62.95
20,668,ICICIGOLD,EQ,1372835,1291423,94.07
20,669,ICICILIQ,EQ,13726,11556,84.19
20,670,ICICILOVOL,EQ,6831,6013,88.03
20,671,ICICIM150,EQ,5497,1305,23.74
20,672,ICICIMCAP,EQ,2056,1388,67.51
20,673,ICICINF100,EQ,1864,1066,57.19
20,674,ICICINIFTY,EQ,81690,42575,52.12
20,675,ICICINV20,EQ,3742,2665,71.22
20,676,ICICINXT50,EQ,7241,6704,92.58
20,677,ICICIPRULI,EQ,1281552,268390,20.94
20,678,ICICISENSX,EQ,898,405,45.10
20,679,ICICITECH,EQ,105138,101135,96.19
20,680,ICIL,EQ,270359,197601,73.09
20,681,ICRA,EQ,960,794,82.71
20,682,IDBI,EQ,1011221,556986,55.08
20,683,IDBIGOLD,EQ,115,93,80.87
20,684,IDEA,EQ,413975097,107185765,25.89
20,685,IDFC,EQ,4133057,1880304,45.49
20,686,IDFCFIRSTB,EQ,33387716,5963211,17.86
20,687,IDFCFIRSTB,N1,85,83,97.65
20,688,IDFCFIRSTB,N2,67,65,97.01
20,689,IDFCFIRSTB,N4,5,5,100.00
20,690,IDFCFIRSTB,N6,21,15,71.43
20,691,IDFCFIRSTB,N8,6,6,100.00
20,692,IDFCFIRSTB,NA,31,24,77.42
20,693,IDFCFIRSTB,NB,14,14,100.00
20,694,IDFCFIRSTB,NC,11,11,100.00
20,695,IDFNIFTYET,EQ,2,1,50.00
20,696,IEX,EQ,1845449,672772,36.46
20,697,IFBAGRO,EQ,4287,1498,34.94
20,698,IFBIND,EQ,166242,39469,23.74
20,699,IFCI,EQ,936535,500689,53.46
20,700,IFCI,NH,1182,900,76.14
20,701,IFCI,NL,10,10,100.00
20,702,IFGLEXPOR,EQ,2239,1635,73.02
20,703,IGARASHI,EQ,37055,14878,40.15
20,704,IGL,EQ,2868478,844292,29.43
20,705,IGPL,EQ,241625,139464,57.72
20,706,IIFCL,N2,12,12,100.00
20,707,IIFCL,N4,11,11,100.00
20,708,IIFL,EQ,364273,131453,36.09
20,709,IIFL,N4,279,179,64.16
20,710,IIFL,N5,10,10,100.00
20,711,IIFL,N6,461,461,100.00
20,712,IIFL,N8,925,875,94.59
20,713,IIFL,N9,380,375,98.68
20,714,IIFLSEC,EQ,531866,401634,75.51
20,715,IIFLWAM,EQ,25729,16526,64.23
20,716,IMAGICAA,EQ,63994,45217,70.66
20,717,IMFA,EQ,6465,3357,51.93
20,718,IMPAL,EQ,531,424,79.85
20,719,INDBANK,EQ,46599,33328,71.52
20,720,INDHOTEL,EQ,2023538,714388,35.30
20,721,INDIACEM,EQ,1134155,442029,38.97
20,722,INDIAGLYCO,EQ,83143,31670,38.09
20,723,INDIAMART,EQ,181264,71344,39.36
20,724,INDIANB,EQ,752897,279666,37.15
20,725,INDIANCARD,EQ,1500,1142,76.13
20,726,INDIANHUME,EQ,27119,12295,45.34
20,727,INDIGO,EQ,1211785,291023,24.02
20,728,INDIGRID,IV,347004,302778,87.25
20,729,INDLMETER,EQ,733,575,78.44
20,730,INDNIPPON,EQ,28182,9924,35.21
20,731,INDOCO,EQ,875514,475534,54.31
20,732,INDORAMA,EQ,15509,14907,96.12
20,733,INDOSTAR,EQ,26226,15204,57.97
20,734,INDOTECH,EQ,13819,4289,31.04
20,735,INDOTHAI,EQ,6518,4874,74.78
20,736,INDOWIND,EQ,50706,37140,73.25
20,737,INDRAMEDCO,EQ,207933,104787,50.39
20,738,INDSWFTLAB,EQ,56425,50126,88.84
20,739,INDTERRAIN,EQ,121026,81979,67.74
20,740,INDUSINDBK,EQ,24397490,1757979,7.21
20,741,INEOSSTYRO,EQ,5010,2848,56.85
20,742,INFIBEAM,EQ,292997,175964,60.06
20,743,INFOBEAN,EQ,44980,33851,75.26
20,744,INFRABEES,EQ,327,308,94.19
20,745,INFRATEL,EQ,8761218,1882495,21.49
20,746,INFY,EQ,8554583,3569074,41.72
20,747,INGERRAND,EQ,17112,8026,46.90
20,748,INNOVATIVE,SM,3000,3000,100.00
20,749,INOXLEISUR,EQ,1808647,473323,26.17
20,750,INOXWIND,EQ,191529,36859,19.24
20,751,INSECTICID,EQ,39804,12719,31.95
20,752,INSPIRISYS,EQ,6410,2957,46.13
20,753,INTELLECT,EQ,103916,69956,67.32
20,754,INTENTECH,EQ,5284,4525,85.64
20,755,INVENTURE,EQ,29920,8098,27.07
20,756,IOB,EQ,1476495,832667,56.39
20,757,IOC,EQ,16096156,3504176,21.77
20,758,IOLCP,EQ,472376,148852,31.51
20,759,IPCALAB,EQ,115283,56298,48.83
20,760,IRB,EQ,907481,526108,57.97
20,761,IRBINVIT,IV,255000,197500,77.45
20,762,IRCON,EQ,936452,330879,35.33
20,763,IRCTC,EQ,236418,85648,36.23
20,764,IREDA,N6,72,71,98.61
20,765,IRFC,N1,660,660,100.00
20,766,IRFC,N2,40,40,100.00
20,767,IRFC,N3,5,5,100.00
20,768,IRFC,N7,543,398,73.30
20,769,IRFC,NA,34,34,100.00
20,770,IRFC,ND,50,50,100.00
20,771,IRFC,NE,70,70,100.00
20,772,IRFC,NJ,1490,1120,75.17
20,773,IRFC,NK,203,203,100.00
20,774,IRFC,NN,55,55,100.00
20,775,IRFC,NO,2050,1000,48.78
20,776,IRISDOREME,SM,4800,4800,100.00
20,777,ISEC,EQ,327837,155320,47.38
20,778,ISFT,EQ,3215,2976,92.57
20,779,ITC,EQ,23194739,9639194,41.56
20,780,ITDC,EQ,75841,35131,46.32
20,781,ITDCEM,EQ,692991,294633,42.52
20,782,ITI,EQ,2306523,287554,12.47
20,783,IVP,EQ,1723,1704,98.90
20,784,IVZINGOLD,EQ,163,162,99.39
20,785,IVZINNIFTY,EQ,56,4,7.14
20,786,IZMO,EQ,10275,9246,89.99
20,787,JAGRAN,EQ,435215,365408,83.96
20,788,JAGSNPHARM,EQ,32647,15403,47.18
20,789,JAIBALAJI,EQ,12610,7660,60.75
20,790,JAICORPLTD,EQ,577895,141818,24.54
20,791,JAKHARIA,SM,24000,13600,56.67
20,792,JAMNAAUTO,EQ,1530116,837115,54.71
20,793,JASH,EQ,7798,5817,74.60
20,794,JAYAGROGN,EQ,6193,2549,41.16
20,795,JAYBARMARU,EQ,19490,6731,34.54
20,796,JAYSREETEA,EQ,104773,33709,32.17
20,797,JBCHEPHARM,EQ,600625,327496,54.53
20,798,JBFIND,EQ,46348,30297,65.37
20,799,JBMA,EQ,123171,53001,43.03
20,800,JCHAC,EQ,7304,2951,40.40
20,801,JETKNIT,SM,22500,22500,100.00
20,802,JINDALPHOT,EQ,3385,1930,57.02
20,803,JINDALPOLY,EQ,47485,30636,64.52
20,804,JINDALSAW,EQ,614324,259988,42.32
20,805,JINDALSTEL,EQ,13945025,1725892,12.38
20,806,JINDRILL,EQ,16080,13634,84.79
20,807,JINDWORLD,EQ,11646,3591,30.83
20,808,JISLDVREQS,EQ,28161,21218,75.35
20,809,JISLJALEQS,EQ,782503,498994,63.77
20,810,JIYAECO,EQ,88681,49194,55.47
20,811,J&KBANK,EQ,1757068,1386412,78.90
20,812,JKCEMENT,EQ,26124,11347,43.44
20,813,JKIL,EQ,84053,58822,69.98
20,814,JKLAKSHMI,EQ,106609,50765,47.62
20,815,JKPAPER,EQ,250773,98664,39.34
20,816,JKTYRE,EQ,885548,152534,17.22
20,817,JMA,EQ,8178,7930,96.97
20,818,JMCPROJECT,EQ,54934,26048,47.42
20,819,JMFINANCIL,EQ,279639,122848,43.93
20,820,JMTAUTOLTD,EQ,75144,58629,78.02
20,821,JOCIL,EQ,5433,3417,62.89
20,822,JPASSOCIAT,EQ,1248707,996558,79.81
20,823,JPINFRATEC,EQ,1199731,842487,70.22
20,824,JPOLYINVST,EQ,927,927,100.00
20,825,JPPOWER,EQ,2219477,1721298,77.55
20,826,JSL,EQ,224921,135478,60.23
20,827,JSLHISAR,EQ,369371,207269,56.11
20,828,JSWENERGY,EQ,2148921,713878,33.22
20,829,JSWHL,EQ,206,172,83.50
20,830,JSWSTEEL,EQ,5470078,1373278,25.11
20,831,JTEKTINDIA,EQ,88190,47285,53.62
20,832,JUBILANT,EQ,261044,97951,37.52
20,833,JUBLFOOD,EQ,1290104,202618,15.71
20,834,JUBLINDS,EQ,11298,7906,69.98
20,835,JUMPNET,EQ,760326,400047,52.62
20,836,JUNIORBEES,EQ,52763,21976,41.65
20,837,JUSTDIAL,EQ,1215709,179437,14.76
20,838,JYOTHYLAB,EQ,303054,157188,51.87
20,839,KABRAEXTRU,EQ,129116,66150,51.23
20,840,KAJARIACER,EQ,210150,43726,20.81
20,841,KAKATCEM,EQ,16065,6421,39.97
20,842,KALPATPOWR,EQ,516809,369658,71.53
20,843,KAMATHOTEL,EQ,214962,61881,28.79
20,844,KAMDHENU,EQ,3998,3027,75.71
20,845,KANANIIND,EQ,435,435,100.00
20,846,KANORICHEM,EQ,20691,11347,54.84
20,847,KANSAINER,EQ,27316,12629,46.23
20,848,KAPSTON,EQ,1271,1059,83.32
20,849,KARMAENG,EQ,203,153,75.37
20,850,KARURVYSYA,EQ,3498904,1170751,33.46
20,851,KAYA,EQ,12076,6634,54.94
20,852,KCP,EQ,105113,69991,66.59
20,853,KCPSUGIND,EQ,83142,40302,48.47
20,854,KDDL,EQ,3317,2642,79.65
20,855,KEC,EQ,160001,56581,35.36
20,856,KECL,EQ,36927,24446,66.20
20,857,KEI,EQ,159413,100538,63.07
20,858,KELLTONTEC,EQ,332584,272823,82.03
20,859,KENNAMET,EQ,1103,892,80.87
20,860,KESORAMIND,EQ,187521,106303,56.69
20,861,KEYFINSERV,EQ,48,26,54.17
20,862,KHADIM,EQ,49834,20884,41.91
20,863,KHANDSE,EQ,667,474,71.06
20,864,KICL,EQ,502,328,65.34
20,865,KILITCH,EQ,2412,1672,69.32
20,866,KINGFA,EQ,6627,4387,66.20
20,867,KIOCL,EQ,15836,9872,62.34
20,868,KIRIINDUS,EQ,92367,36159,39.15
20,869,KIRLFER,EQ,57319,38241,66.72
20,870,KIRLOSBROS,EQ,45312,23544,51.96
20,871,KIRLOSENG,EQ,17412,11696,67.17
20,872,KIRLOSIND,EQ,2082,1864,89.53
20,873,KITEX,EQ,128544,39996,31.11
20,874,KKCL,EQ,457,218,47.70
20,875,KMSUGAR,EQ,234293,142202,60.69
20,876,KNRCON,EQ,179906,148943,82.79
20,877,KOKUYOCMLN,EQ,71783,38347,53.42
20,878,KOLTEPATIL,EQ,27642,11674,42.23
20,879,KOPRAN,EQ,251723,168719,67.03
20,880,KOTAKBANK,EQ,1892118,506003,26.74
20,881,KOTAKBKETF,EQ,50450,40976,81.22
20,882,KOTAKGOLD,EQ,53056,32644,61.53
20,883,KOTAKNIFTY,EQ,26791,18119,67.63
20,884,KOTAKNV20,EQ,1035,696,67.25
20,885,KOTAKPSUBK,EQ,27463,13239,48.21
20,886,KOTARISUG,EQ,37647,23661,62.85
20,887,KOTHARIPET,EQ,15043,13281,88.29
20,888,KOTHARIPRO,EQ,5803,1517,26.14
20,889,KPITTECH,EQ,587730,279459,47.55
20,890,KPRMILL,EQ,28073,15807,56.31
20,891,KRBL,EQ,343051,119538,34.85
20,892,KREBSBIO,EQ,18884,16480,87.27
20,893,KRIDHANINF,EQ,17692,10692,60.43
20,894,KSB,EQ,23081,16545,71.68
20,895,KSCL,EQ,230678,74774,32.41
20,896,KSK,EQ,2526845,2356576,93.26
20,897,KSL,EQ,27094,14134,52.17
20,898,KTKBANK,EQ,982118,481935,49.07
20,899,KUANTUM,EQ,3375,2574,76.27
20,900,KWALITY,EQ,1316372,689839,52.40
20,901,LAKSHVILAS,EQ,2160014,943153,43.66
20,902,LALPATHLAB,EQ,142992,54263,37.95
20,903,LAMBODHARA,EQ,5818,2697,46.36
20,904,LAOPALA,EQ,115713,43808,37.86
20,905,LASA,EQ,215386,137643,63.91
20,906,LAURUSLABS,EQ,2140676,892197,41.68
20,907,LAXMIMACH,EQ,3631,2053,56.54
20,908,LEMONTREE,EQ,1284424,1000478,77.89
20,909,LEXUS,SM,1000,1000,100.00
20,910,LFIC,EQ,10870,7849,72.21
20,911,LGBBROSLTD,EQ,289925,139040,47.96
20,912,LGBFORGE,EQ,15144,13339,88.08
20,913,LIBAS,EQ,5767,2445,42.40
20,914,LIBERTSHOE,EQ,1037911,196252,18.91
20,915,LICHSGFIN,EQ,2762130,613541,22.21
20,916,LICNETFGSC,EQ,3349,2597,77.55
20,917,LICNETFN50,EQ,442,305,69.00
20,918,LICNETFSEN,EQ,43,25,58.14
20,919,LICNFNHGP,EQ,15,11,73.33
20,920,LINCOLN,EQ,323199,116346,36.00
20,921,LINCPEN,EQ,22105,9270,41.94
20,922,LINDEINDIA,EQ,87962,49597,56.38
20,923,LIQUIDBEES,EQ,948749,777971,82.00
20,924,LIQUIDETF,EQ,10919,9889,90.57
20,925,LOKESHMACH,EQ,11176,6308,56.44
20,926,LOTUSEYE,EQ,22449,15453,68.84
20,927,LOVABLE,EQ,9605,4658,48.50
20,928,LSIL,EQ,1053236,578840,54.96
20,929,LT,EQ,3853608,1087900,28.23
20,930,L&TFH,EQ,17910550,3142836,17.55
20,931,L&TFINANCE,NC,200,100,50.00
20,932,L&TFINANCE,NE,28,25,89.29
20,933,L&TFINANCE,NG,25,25,100.00
20,934,L&TFINANCE,NI,6,3,50.00
20,935,L&TFINANCE,NK,1000,1000,100.00
20,936,L&TFINANCE,NQ,70,25,35.71
20,937,L&TFINANCE,NU,66,66,100.00
20,938,L&TFINANCE,NY,250,250,100.00
20,939,L&TFINANCE,Y5,494,374,75.71
20,940,L&TFINANCE,Y9,16,16,100.00
20,941,LTI,EQ,209712,129727,61.86
20,942,L&TINFRA,N1,30,30,100.00
20,943,L&TINFRA,N2,55,55,100.00
20,944,L&TINFRA,N3,299,144,48.16
20,945,L&TINFRA,N4,30,30,100.00
20,946,L&TINFRA,N5,20,20,100.00
20,947,L&TINFRA,N6,121,121,100.00
20,948,LTMFEOFR,MF,2400,2400,100.00
20,949,LTTS,EQ,81066,30791,37.98
20,950,LUMAXIND,EQ,6792,3027,44.57
20,951,LUMAXTECH,EQ,5533,3903,70.54
20,952,LUPIN,EQ,4089267,445094,10.88
20,953,LUXIND,EQ,50676,9664,19.07
20,954,LYKALABS,EQ,12471,10354,83.02
20,955,LYPSAGEMS,EQ,1265,1250,98.81
20,956,M100,EQ,66681,35858,53.78
20,957,M14RG,MF,5000,5000,100.00
20,958,M15RD,MF,5000,5000,100.00
20,959,M50,EQ,2969,2449,82.49
20,960,MAANALU,EQ,26106,9903,37.93
20,961,MACPOWER,EQ,4850,2804,57.81
20,962,MADHAV,EQ,15586,7545,48.41
20,963,MADHUCON,EQ,20567,18405,89.49
20,964,MADRASFERT,EQ,205844,122924,59.72
20,965,MAGADSUGAR,EQ,5540,3179,57.38
20,966,MAGMA,EQ,176226,95351,54.11
20,967,MAGNUM,EQ,21339,18985,88.97
20,968,MAHABANK,EQ,1029179,586608,57.00
20,969,MAHASTEEL,EQ,4824,3299,68.39
20,970,MAHEPC,EQ,45911,20202,44.00
20,971,MAHESHWARI,EQ,40509,10863,26.82
20,972,MAHICKRA,SM,3000,3000,100.00
20,973,MAHINDCIE,EQ,217749,136858,62.85
20,974,MAHLIFE,EQ,42729,25288,59.18
20,975,MAHLOG,EQ,194331,78830,40.56
20,976,MAHSCOOTER,EQ,2258,1272,56.33
20,977,MAHSEAMLES,EQ,24502,16301,66.53
20,978,MAITHANALL,EQ,22368,13399,59.90
20,979,MAJESCO,EQ,110738,85057,76.81
20,980,MALUPAPER,EQ,14197,4088,28.79
20,981,MAN50ETF,EQ,1202,1185,98.59
20,982,MANAKALUCO,EQ,3992,3000,75.15
20,983,MANAKCOAT,EQ,6365,6026,94.67
20,984,MANAKSIA,EQ,25163,17398,69.14
20,985,MANAKSTEEL,EQ,60133,42112,70.03
20,986,MANALIPETC,EQ,4111295,1517146,36.90
20,987,MANAPPURAM,EQ,5458996,805216,14.75
20,988,MANGALAM,EQ,59487,32657,54.90
20,989,MANGCHEFER,EQ,80723,59846,74.14
20,990,MANGLMCEM,EQ,91694,76827,83.79
20,991,MANGTIMBER,EQ,1151,1149,99.83
20,992,MANINFRA,EQ,75288,44605,59.25
20,993,MANUGRAPH,EQ,692,684,98.84
20,994,MANXT50,EQ,7705,7647,99.25
20,995,MARALOVER,EQ,8598,2267,26.37
20,996,MARATHON,EQ,2427,2256,92.95
20,997,MARICO,EQ,3064523,451235,14.72
20,998,MARINE,SM,54000,26000,48.15
20,999,MARKSANS,EQ,404510,304665,75.32
20,1000,MARUTI,EQ,1099630,352259,32.03
20,1001,MASFIN,EQ,28168,16398,58.21
20,1002,MASTEK,EQ,136214,65649,48.20
20,1003,MATRIMONY,EQ,34039,24349,71.53
20,1004,MAWANASUG,EQ,78580,46833,59.60
20,1005,MAXHEALTH,EQ,5292435,2514247,47.51
20,1006,MAXIND,EQ,792431,634366,80.05
20,1007,MAXVIL,EQ,40072,26274,65.57
20,1008,MAYURUNIQ,EQ,44616,28237,63.29
20,1009,MAZDA,EQ,17335,8692,50.14
20,1010,MBLINFRA,EQ,18193,17826,97.98
20,1011,MCDHOLDING,EQ,12736,9085,71.33
20,1012,MCDOWELL-N,EQ,1796687,579502,32.25
20,1013,MCL,EQ,1001,991,99.00
20,1014,MCX,EQ,1116448,514275,46.06
20,1015,MEGH,EQ,1853931,635578,34.28
20,1016,MENONBE,EQ,12155,7354,60.50
20,1017,MEP,EQ,198641,129872,65.38
20,1018,MERCATOR,EQ,324875,241464,74.33
20,1019,METROPOLIS,EQ,86197,28776,33.38
20,1020,MFSL,EQ,5211564,3117818,59.82
20,1021,MGEL,SM,3000,3000,100.00
20,1022,MGL,EQ,908318,136945,15.08
20,1023,MHHL,SM,24000,18000,75.00
20,1024,MHRIL,EQ,37501,18515,49.37
20,1025,MIDHANI,EQ,322558,86249,26.74
20,1026,MILTON,SM,13200,13200,100.00
20,1027,MINDACORP,EQ,166470,79473,47.74
20,1028,MINDAIND,EQ,108969,44829,41.14
20,1029,MINDPOOL,SM,4000,4000,100.00
20,1030,MINDSPACE,RR,194800,176200,90.45
20,1031,MINDTREE,EQ,823480,259600,31.52
20,1032,MIRCELECTR,EQ,161942,121939,75.30
20,1033,MIRZAINT,EQ,1178663,251321,21.32
20,1034,MITTAL,EQ,28713,16081,56.01
20,1035,MKPL,SM,20000,20000,100.00
20,1036,M&M,EQ,5494528,1126600,20.50
20,1037,M&MFIN,EQ,8292287,1330126,16.04
20,1038,M&MFIN,N2,235,235,100.00
20,1039,MMFL,EQ,21850,11481,52.54
20,1040,MMP,EQ,1651,1399,84.74
20,1041,MMTC,EQ,376254,187890,49.94
20,1042,MOHITIND,EQ,1100,1100,100.00
20,1043,MOHOTAIND,EQ,11539,10836,93.91
20,1044,MOIL,EQ,418116,337789,80.79
20,1045,MOLDTECH,EQ,54936,23044,41.95
20,1046,MOLDTKPAC,EQ,42292,17333,40.98
20,1047,MONTECARLO,EQ,10404,6657,63.99
20,1048,MORARJEE,EQ,1694,1477,87.19
20,1049,MOREPENLAB,EQ,673410,387159,57.49
20,1050,MOTHERSUMI,EQ,7867674,1542649,19.61
20,1051,MOTILALOFS,EQ,41928,26798,63.91
20,1052,MOTOGENFIN,EQ,1884,1125,59.71
20,1053,MPHASIS,EQ,354543,81549,23.00
20,1054,MPSLTD,EQ,13157,8005,60.84
20,1055,MRF,EQ,12997,2192,16.87
20,1056,MRO-TEK,EQ,850,815,95.88
20,1057,MRPL,EQ,2241385,1215264,54.22
20,1058,MSPL,EQ,405,394,97.28
20,1059,MSTCLTD,EQ,192919,67651,35.07
20,1060,MTEDUCARE,EQ,54937,42572,77.49
20,1061,MTNL,EQ,387357,257424,66.46
20,1062,MUKANDENGG,EQ,1895,1648,86.97
20,1063,MUKANDLTD,EQ,3661,3661,100.00
20,1064,MUKANDLTD,P1,51,51,100.00
20,1065,MUKTAARTS,EQ,2768,2693,97.29
20,1066,MUNJALAU,EQ,163471,65884,40.30
20,1067,MUNJALSHOW,EQ,21289,14919,70.08
20,1068,MURUDCERA,EQ,78966,56658,71.75
20,1069,MUTHOOTCAP,EQ,13172,9268,70.36
20,1070,MUTHOOTFIN,EQ,1778832,324169,18.22
20,1071,N100,EQ,51978,28063,53.99
20,1072,NABARD,N2,1041,1036,99.52
20,1073,NACLIND,EQ,64381,42784,66.45
20,1074,NAGAFERT,EQ,89698,82724,92.23
20,1075,NAGREEKCAP,EQ,100,100,100.00
20,1076,NAGREEKEXP,EQ,4580,3850,84.06
20,1077,NAHARCAP,EQ,4572,1014,22.18
20,1078,NAHARINDUS,EQ,5982,2443,40.84
20,1079,NAHARPOLY,EQ,36683,28344,77.27
20,1080,NAHARSPING,EQ,7462,4519,60.56
20,1081,NAM-INDIA,EQ,1248906,667735,53.47
20,1082,NANDANI,SM,5000,5000,100.00
20,1083,NATCOPHARM,EQ,2462649,621162,25.22
20,1084,NATHBIOGEN,EQ,18824,6879,36.54
20,1085,NATIONALUM,EQ,11997616,2437262,20.31
20,1086,NAUKRI,EQ,873537,238485,27.30
20,1087,NAVINFLUOR,EQ,64445,38446,59.66
20,1088,NAVKARCORP,EQ,82324,50786,61.69
20,1089,NAVNETEDUL,EQ,47926,34064,71.08
20,1090,NBCC,EQ,4682374,2330866,49.78
20,1091,NBIFIN,EQ,1056,581,55.02
