Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30092020,568164420,0001792
Trade Date <30-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,914,LIBERTSHOE,EQ,311460,63791,20.48
20,915,LICHSGFIN,EQ,2131867,630493,29.57
20,916,LICNETFGSC,EQ,2530,1598,63.16
20,917,LICNETFN50,EQ,158,147,93.04
20,918,LICNETFSEN,EQ,146,48,32.88
20,919,LICNFNHGP,EQ,355,253,71.27
20,920,LINCOLN,EQ,152085,50872,33.45
20,921,LINCPEN,EQ,51990,46429,89.30
20,922,LINDEINDIA,EQ,347654,67559,19.43
20,923,LIQUIDBEES,EQ,884170,699875,79.16
20,924,LIQUIDETF,EQ,11900,11682,98.17
20,925,LOKESHMACH,EQ,2800,2210,78.93
20,926,LOTUSEYE,EQ,1122,866,77.18
20,927,LOVABLE,EQ,16096,7062,43.87
20,928,LSIL,EQ,244300,173662,71.09
20,929,LT,EQ,3582799,1123843,31.37
20,930,L&TFH,EQ,7381818,1092398,14.80
20,931,L&TFINANCE,NA,70,35,50.00
20,932,L&TFINANCE,NC,585,400,68.38
20,933,L&TFINANCE,NS,50,50,100.00
20,934,L&TFINANCE,NW,75,75,100.00
20,935,L&TFINANCE,NY,30,25,83.33
20,936,L&TFINANCE,Y9,233,218,93.56
20,937,LTI,EQ,219526,116618,53.12
20,938,L&TINFRA,N4,160,160,100.00
20,939,L&TINFRA,N5,35,35,100.00
20,940,L&TINFRA,N6,270,270,100.00
20,941,LTTS,EQ,168498,150131,89.10
20,942,LUMAXIND,EQ,4079,2113,51.80
20,943,LUMAXTECH,EQ,14745,9469,64.22
20,944,LUPIN,EQ,5227238,686826,13.14
20,945,LUXIND,EQ,79976,15166,18.96
20,946,LYKALABS,EQ,2881,2249,78.06
20,947,LYPSAGEMS,EQ,10686,6890,64.48
20,948,M100,EQ,20674,15639,75.65
20,949,M50,EQ,284,170,59.86
20,950,MAANALU,EQ,12759,7150,56.04
20,951,MACPOWER,EQ,2777,1962,70.65
20,952,MADHAV,EQ,7217,5907,81.85
20,953,MADHUCON,EQ,53497,52986,99.04
20,954,MADRASFERT,EQ,58024,41080,70.80
20,955,MAGADSUGAR,EQ,6544,3521,53.81
20,956,MAGMA,EQ,229255,164757,71.87
20,957,MAGNUM,EQ,87034,87004,99.97
20,958,MAHABANK,EQ,578593,286088,49.45
20,959,MAHASTEEL,EQ,10249,4219,41.16
20,960,MAHEPC,EQ,47334,26037,55.01
20,961,MAHESHWARI,EQ,34748,3639,10.47
20,962,MAHICKRA,SM,30000,27000,90.00
20,963,MAHINDCIE,EQ,82797,39913,48.21
20,964,MAHLIFE,EQ,28576,20743,72.59
20,965,MAHLOG,EQ,21628,9624,44.50
20,966,MAHSCOOTER,EQ,2391,1265,52.91
20,967,MAHSEAMLES,EQ,21362,12772,59.79
20,968,MAITHANALL,EQ,16822,9529,56.65
20,969,MAJESCO,EQ,174849,158198,90.48
20,970,MALUPAPER,EQ,6882,4310,62.63
20,971,MAN50ETF,EQ,241,209,86.72
20,972,MANAKALUCO,EQ,10209,9809,96.08
20,973,MANAKCOAT,EQ,2892,2532,87.55
20,974,MANAKSIA,EQ,7564,5510,72.85
20,975,MANAKSTEEL,EQ,33254,27616,83.05
20,976,MANALIPETC,EQ,4042798,1511313,37.38
20,977,MANAPPURAM,EQ,3909184,455608,11.65
20,978,MANGALAM,EQ,48924,32479,66.39
20,979,MANGCHEFER,EQ,162994,135052,82.86
20,980,MANGLMCEM,EQ,28391,15488,54.55
20,981,MANGTIMBER,EQ,26819,26619,99.25
20,982,MANINFRA,EQ,193763,130903,67.56
20,983,MANUGRAPH,EQ,367,367,100.00
20,984,MANXT50,EQ,1015,939,92.51
20,985,MARALOVER,EQ,3892,3009,77.31
20,986,MARATHON,EQ,1662,988,59.45
20,987,MARICO,EQ,3700444,621797,16.80
20,988,MARINE,SM,62000,38000,61.29
20,989,MARKSANS,EQ,1008129,446719,44.31
20,990,MARSHALL,SM,6000,6000,100.00
20,991,MARUTI,EQ,812841,165269,20.33
20,992,MASFIN,EQ,10390,5167,49.73
20,993,MASTEK,EQ,68152,25964,38.10
20,994,MATRIMONY,EQ,25160,11681,46.43
20,995,MAWANASUG,EQ,79064,31937,40.39
20,996,MAXHEALTH,EQ,1287726,818469,63.56
20,997,MAXIND,EQ,270499,163174,60.32
20,998,MAXVIL,EQ,31912,15188,47.59
20,999,MAYURUNIQ,EQ,39931,21712,54.37
20,1000,MAZDA,EQ,66453,25080,37.74
20,1001,MBLINFRA,EQ,52782,50233,95.17
20,1002,MCDHOLDING,EQ,20203,12084,59.81
20,1003,MCDOWELL-N,EQ,1537239,265008,17.24
20,1004,MCL,EQ,4657,4395,94.37
20,1005,MCX,EQ,256728,80292,31.28
20,1006,MEGH,EQ,841260,400237,47.58
20,1007,MENONBE,EQ,5679,3924,69.10
20,1008,MEP,EQ,129100,110805,85.83
20,1009,MERCATOR,EQ,567980,567980,100.00
20,1010,METROPOLIS,EQ,66178,35755,54.03
20,1011,MFSL,EQ,1339794,156246,11.66
20,1012,MGL,EQ,571227,180922,31.67
20,1013,MHHL,SM,18000,12000,66.67
20,1014,MHRIL,EQ,27063,18423,68.07
20,1015,MIDHANI,EQ,237315,75727,31.91
20,1016,MILTON,SM,4400,4400,100.00
20,1017,MINDACORP,EQ,895738,688157,76.83
20,1018,MINDAIND,EQ,173075,146409,84.59
20,1019,MINDSPACE,RR,108800,103800,95.40
20,1020,MINDTREE,EQ,710769,161357,22.70
20,1021,MIRCELECTR,EQ,66696,46847,70.24
20,1022,MIRZAINT,EQ,216509,93125,43.01
20,1023,MITTAL,EQ,7316,7216,98.63
20,1024,MKPL,SM,2000,2000,100.00
20,1025,M&M,EQ,4990827,907953,18.19
20,1026,M&MFIN,EQ,6288720,1656182,26.34
20,1027,MMFL,EQ,17331,11135,64.25
20,1028,MMP,EQ,6056,4155,68.61
20,1029,MMTC,EQ,331872,147248,44.37
20,1030,MOHITIND,EQ,11074,11074,100.00
20,1031,MOHOTAIND,EQ,7561,1806,23.89
20,1032,MOIL,EQ,95631,50722,53.04
20,1033,MOLDTECH,EQ,18417,13850,75.20
20,1034,MOLDTKPAC,EQ,31373,16421,52.34
20,1035,MONTECARLO,EQ,4948,3005,60.73
20,1036,MORARJEE,EQ,777,777,100.00
20,1037,MOREPENLAB,EQ,2036275,962895,47.29
20,1038,MOTHERSUMI,EQ,8145478,877708,10.78
20,1039,MOTILALOFS,EQ,188217,159874,84.94
20,1040,MOTOGENFIN,EQ,1266,925,73.06
20,1041,MPHASIS,EQ,363072,138929,38.26
20,1042,MPSLTD,EQ,3411,1792,52.54
20,1043,MPTODAY,SM,6000,6000,100.00
20,1044,MRF,EQ,16827,5637,33.50
20,1045,MRO-TEK,EQ,5345,4360,81.57
20,1046,MRPL,EQ,1199637,650374,54.21
20,1047,MSPL,EQ,2400,1683,70.13
20,1048,MSTCLTD,EQ,332250,99097,29.83
20,1049,MTEDUCARE,EQ,27414,17529,63.94
20,1050,MTNL,EQ,263313,164752,62.57
20,1051,MUKANDENGG,EQ,2897,2897,100.00
20,1052,MUKANDLTD,EQ,15157,15157,100.00
20,1053,MUKANDLTD,P1,11,11,100.00
20,1054,MUKTAARTS,EQ,2043,1421,69.55
20,1055,MUNJALAU,EQ,2197342,416894,18.97
20,1056,MUNJALSHOW,EQ,17901,9971,55.70
20,1057,MURUDCERA,EQ,14764,11386,77.12
20,1058,MUTHOOTCAP,EQ,19808,14747,74.45
20,1059,MUTHOOTFIN,EQ,1861632,362435,19.47
20,1060,N100,EQ,236702,182411,77.06
20,1061,NABARD,N2,2648,2588,97.73
20,1062,NACLIND,EQ,12457,8779,70.47
20,1063,NAGAFERT,EQ,96925,54114,55.83
20,1064,NAGREEKEXP,EQ,620,410,66.13
20,1065,NAHARCAP,EQ,61,55,90.16
20,1066,NAHARINDUS,EQ,1090,900,82.57
20,1067,NAHARPOLY,EQ,9255,8331,90.02
20,1068,NAHARSPING,EQ,650,638,98.15
20,1069,NAM-INDIA,EQ,779574,477265,61.22
20,1070,NATCOPHARM,EQ,1358490,461305,33.96
20,1071,NATHBIOGEN,EQ,18446,7976,43.24
20,1072,NATIONALUM,EQ,14429096,1786534,12.38
20,1073,NAUKRI,EQ,405973,103818,25.57
20,1074,NAVINFLUOR,EQ,182733,97755,53.50
20,1075,NAVKARCORP,EQ,84168,59790,71.04
20,1076,NAVNETEDUL,EQ,34031,28542,83.87
20,1077,NBCC,EQ,2187484,841134,38.45
20,1078,NBIFIN,EQ,317,199,62.78
20,1079,NBVENTURES,EQ,74896,32468,43.35
20,1080,NCC,EQ,11347832,3026840,26.67
20,1081,NCLIND,EQ,137820,61949,44.95
20,1082,NDGL,EQ,201,134,66.67
20,1083,NDRAUTO,EQ,4673,3061,65.50
20,1084,NDTV,EQ,16821,8757,52.06
20,1085,NECCLTD,EQ,5903,5645,95.63
20,1086,NECLIFE,EQ,623293,383657,61.55
20,1087,NELCAST,EQ,577901,112772,19.51
20,1088,NELCO,EQ,129470,30480,23.54
20,1089,NEOGEN,EQ,16722,9642,57.66
20,1090,NESCO,EQ,61582,30720,49.88
20,1091,NESTLEIND,EQ,103502,37202,35.94
20,1092,NETF,EQ,76,55,72.37
20,1093,NETFCONSUM,EQ,758,500,65.96
20,1094,NETFDIVOPP,EQ,53,53,100.00
20,1095,NETFIT,EQ,84748,57093,67.37
20,1096,NETFLTGILT,EQ,16306,7663,46.99
20,1097,NETFMID150,EQ,17919,12960,72.33
20,1098,NETFNIF100,EQ,29,23,79.31
20,1099,NETFNV20,EQ,211,211,100.00
20,1100,NETWORK18,EQ,319207,146059,45.76
20,1101,NEULANDLAB,EQ,168474,55417,32.89
20,1102,NEWGEN,EQ,14310,5737,40.09
20,1103,NFL,EQ,254751,96933,38.05
20,1104,NH,EQ,270950,126222,46.58
20,1105,NHAI,N1,5194,3857,74.26
20,1106,NHAI,N2,3960,3860,97.47
20,1107,NHAI,N6,1375,999,72.65
20,1108,NHAI,N8,301,301,100.00
20,1109,NHAI,NA,1993,1986,99.65
20,1110,NHAI,NC,230,230,100.00
20,1111,NHAI,NE,770,770,100.00
20,1112,NHBTF2014,N6,112,112,100.00
20,1113,NHBTF2023,N6,236,236,100.00
20,1114,NHPC,EQ,3685768,1457134,39.53
20,1115,NIACL,EQ,69144,26711,38.63
20,1116,NIBL,EQ,1756,1256,71.53
20,1117,NIFTYBEES,EQ,1045912,382958,36.61
20,1118,NIFTYEES,EQ,1,1,100.00
20,1119,NIITLTD,EQ,855057,220679,25.81
20,1120,NILAINFRA,EQ,96731,65678,67.90
20,1121,NILASPACES,EQ,189302,103093,54.46
20,1122,NILKAMAL,EQ,5788,3994,69.00
20,1123,NIPPOBATRY,EQ,1491,530,35.55
20,1124,NITCO,EQ,29980,21339,71.18
20,1125,NITINSPIN,EQ,35344,21210,60.01
20,1126,NKIND,EQ,355,353,99.44
20,1127,NLCINDIA,EQ,235766,136478,57.89
20,1128,NMDC,EQ,6013313,1913204,31.82
20,1129,NOCIL,EQ,949077,242336,25.53
20,1130,NOIDATOLL,EQ,30496,16055,52.65
20,1131,NPBET,EQ,170,161,94.71
20,1132,NRAIL,EQ,5575,4026,72.22
20,1133,NRBBEARING,EQ,244916,137513,56.15
20,1134,NSIL,EQ,1579,640,40.53
20,1135,NTPC,EQ,18475465,4403896,23.84
20,1136,NTPC,N6,1,1,100.00
20,1137,NTPC,N7,12919,12419,96.13
20,1138,NUCLEUS,EQ,124582,45473,36.50
20,1139,NXTDIGITAL,EQ,2989,1933,64.67
20,1140,OAL,EQ,16798,10830,64.47
20,1141,OBEROIRLTY,EQ,143863,87732,60.98
20,1142,OCCL,EQ,1726,1151,66.69
20,1143,OFSS,EQ,34241,19638,57.35
20,1144,OIL,EQ,280125,146779,52.40
20,1145,OILCOUNTUB,EQ,11862,10462,88.20
20,1146,OISL,EQ,31260,23400,74.86
20,1147,OLECTRA,EQ,90102,36439,40.44
20,1148,OMAXAUTO,EQ,57321,30324,52.90
20,1149,OMAXE,EQ,41278,34906,84.56
20,1150,OMKARCHEM,EQ,29176,24275,83.20
20,1151,OMMETALS,EQ,38167,28946,75.84
20,1152,ONELIFECAP,EQ,1183,983,83.09
20,1153,ONEPOINT,EQ,102158,24124,23.61
20,1154,ONGC,EQ,20069463,4086112,20.36
20,1155,ONMOBILE,EQ,132479,71364,53.87
20,1156,ONWARDTEC,EQ,7127,3707,52.01
20,1157,OPTIEMUS,EQ,50662,37064,73.16
20,1158,OPTOCIRCUI,EQ,812162,345825,42.58
20,1159,ORBTEXP,EQ,5032,1804,35.85
20,1160,ORICONENT,EQ,32596,19462,59.71
20,1161,ORIENTABRA,EQ,10314,5852,56.74
20,1162,ORIENTALTL,EQ,28102,12708,45.22
20,1163,ORIENTBELL,EQ,23593,9851,41.75
20,1164,ORIENTCEM,EQ,114608,70476,61.49
20,1165,ORIENTELEC,EQ,135144,56310,41.67
20,1166,ORIENTHOT,EQ,8202,7011,85.48
20,1167,ORIENTLTD,EQ,130,130,100.00
20,1168,ORIENTPPR,EQ,453376,79900,17.62
20,1169,ORIENTREF,EQ,225508,199853,88.62
20,1170,ORISSAMINE,EQ,23519,12079,51.36
20,1171,ORTINLABSS,EQ,15855,12437,78.44
20,1172,OSWALAGRO,EQ,127151,41976,33.01
20,1173,PAEL,EQ,99,99,100.00
20,1174,PAGEIND,EQ,185325,44064,23.78
20,1175,PAISALO,EQ,21408,15269,71.32
20,1176,PALASHSECU,EQ,1050,719,68.48
20,1177,PANACHE,EQ,9331,2418,25.91
20,1178,PANAMAPET,EQ,25655,17334,67.57
20,1179,PAPERPROD,EQ,434111,163719,37.71
20,1180,PAR,SM,2000,2000,100.00
20,1181,PARACABLES,EQ,28018,21163,75.53
20,1182,PARAGMILK,EQ,441337,163528,37.05
20,1183,PARSVNATH,EQ,14544,8287,56.98
20,1184,PATELENG,EQ,93078,69582,74.76
20,1185,PATINTLOG,EQ,8752,5617,64.18
20,1186,PATSPINLTD,EQ,1765,1615,91.50
20,1187,PCJEWELLER,EQ,458860,284276,61.95
20,1188,PDMJEPAPER,EQ,44156,32927,74.57
20,1189,PDSMFL,EQ,2777,2724,98.09
20,1190,PEARLPOLY,EQ,1013,1013,100.00
20,1191,PEL,EQ,1284043,90384,7.04
20,1192,PENIND,EQ,171408,46384,27.06
20,1193,PENINLAND,EQ,117626,59609,50.68
20,1194,PENTAGOLD,SM,12000,12000,100.00
20,1195,PERSISTENT,EQ,177946,55731,31.32
20,1196,PETRONET,EQ,2215120,984033,44.42
20,1197,PFC,EQ,4248626,649159,15.28
20,1198,PFC,N2,30,10,33.33
20,1199,PFC,N3,95,95,100.00
20,1200,PFC,N4,3691,3586,97.16
20,1201,PFC,N8,385,325,84.42
20,1202,PFIZER,EQ,28258,12253,43.36
20,1203,PFOCUS,EQ,204805,98841,48.26
20,1204,PFS,EQ,276085,180462,65.36
20,1205,PGHH,EQ,2622,1206,46.00
20,1206,PGHL,EQ,8141,3306,40.61
20,1207,PGIL,EQ,4618,3544,76.74
20,1208,PHILIPCARB,EQ,2396872,649068,27.08
20,1209,PHOENIXLTD,EQ,343744,170044,49.47
20,1210,PIDILITIND,EQ,647016,299092,46.23
20,1211,PIIND,EQ,126961,63582,50.08
20,1212,PILANIINVS,EQ,347,314,90.49
20,1213,PILITA,EQ,30207,30112,99.69
20,1214,PIONDIST,EQ,2376,1684,70.88
20,1215,PIONEEREMB,EQ,9940,3515,35.36
20,1216,PITTIENG,EQ,256758,30203,11.76
20,1217,PLASTIBLEN,EQ,3127,2670,85.39
20,1218,PNB,EQ,26593606,4949691,18.61
20,1219,PNBGILTS,EQ,104500,52942,50.66
20,1220,PNBHOUSING,EQ,535747,339607,63.39
20,1221,PNC,EQ,1024,512,50.00
20,1222,PNCINFRA,EQ,55676,27201,48.86
20,1223,PODDARHOUS,EQ,381,289,75.85
20,1224,PODDARMENT,EQ,2938,1676,57.05
20,1225,POKARNA,EQ,59301,41303,69.65
20,1226,POLYCAB,EQ,87735,43781,49.90
20,1227,POLYMED,EQ,78541,41080,52.30
20,1228,POLYPLEX,EQ,55548,34450,62.02
20,1229,PONNIERODE,EQ,3564,1915,53.73
20,1230,POWERGRID,EQ,8071849,4091499,50.69
20,1231,POWERINDIA,EQ,23627,19201,81.27
20,1232,POWERMECH,EQ,29303,14267,48.69
20,1233,PPAP,EQ,109839,59563,54.23
20,1234,PPL,EQ,75389,57047,75.67
20,1235,PRABHAT,EQ,4793,3863,80.60
20,1236,PRADIP,EQ,1400,1400,100.00
20,1237,PRAENG,EQ,43614,38284,87.78
20,1238,PRAJIND,EQ,580718,159846,27.53
20,1239,PRAKASH,EQ,136689,78796,57.65
20,1240,PRAKASHSTL,EQ,125485,125485,100.00
20,1241,PRECAM,EQ,82076,58818,71.66
20,1242,PRECWIRE,EQ,200658,42922,21.39
20,1243,PREMEXPLN,EQ,8371,6347,75.82
20,1244,PREMIERPOL,EQ,1324,919,69.41
20,1245,PRESSMN,EQ,7277,4545,62.46
20,1246,PRESTIGE,EQ,444631,194546,43.75
20,1247,PRICOLLTD,EQ,157212,142980,90.95
20,1248,PRIMESECU,EQ,8523,4790,56.20
20,1249,PRINCEPIPE,EQ,410852,195509,47.59
20,1250,PROZONINTU,EQ,115133,62632,54.40
20,1251,PRSMJOHNSN,EQ,36332,18238,50.20
20,1252,PSB,EQ,92206,55128,59.79
20,1253,PSPPROJECT,EQ,7257,5580,76.89
20,1254,PSUBNKBEES,EQ,66753,56381,84.46
20,1255,PTC,EQ,387738,244827,63.14
20,1256,PTL,EQ,16703,13990,83.76
20,1257,PUNJABCHEM,EQ,17309,10076,58.21
20,1258,PURVA,EQ,30377,23884,78.63
20,1259,PVR,EQ,3717827,198368,5.34
20,1260,QGOLDHALF,EQ,1029,954,92.71
20,1261,QUESS,EQ,144760,53151,36.72
20,1262,QUICKHEAL,EQ,458097,127347,27.80
20,1263,RADICO,EQ,336234,134497,40.00
20,1264,RADIOCITY,EQ,284072,139859,49.23
20,1265,RAIN,EQ,349435,123331,35.29
20,1266,RAJESHEXPO,EQ,89751,29086,32.41
20,1267,RAJRATAN,EQ,5051,2796,55.36
20,1268,RAJSREESUG,EQ,2908,1854,63.76
20,1269,RAJTV,EQ,5226,1590,30.42
20,1270,RALLIS,EQ,875632,628131,71.73
20,1271,RAMANEWS,EQ,26867,19250,71.65
20,1272,RAMCOCEM,EQ,669032,196330,29.35
20,1273,RAMCOIND,EQ,23828,15979,67.06
20,1274,RAMCOSYS,EQ,576335,195531,33.93
20,1275,RAMKY,EQ,42270,28291,66.93
20,1276,RANEENGINE,EQ,177,130,73.45
20,1277,RANEHOLDIN,EQ,30397,19256,63.35
20,1278,RATNAMANI,EQ,5001,2531,50.61
20,1279,RAYMOND,EQ,1858800,622734,33.50
20,1280,RBL,EQ,4824,1377,28.54
20,1281,RBLBANK,EQ,10850843,894046,8.24
20,1282,RCF,EQ,409396,175667,42.91
20,1283,RECLTD,EQ,4189175,582677,13.91
20,1284,RECLTD,N1,120,120,100.00
20,1285,RECLTD,N8,200,200,100.00
20,1286,RECLTD,N9,45,40,88.89
20,1287,RECLTD,NA,10,10,100.00
20,1288,RECLTD,NI,166,165,99.40
20,1289,REDINGTON,EQ,661527,396159,59.89
20,1290,REFEX,EQ,25251,12812,50.74
20,1291,RELAXO,EQ,142703,81396,57.04
20,1292,RELCAPITAL,EQ,513236,331949,64.68
20,1293,RELIABLE,SM,2400,2400,100.00
20,1294,RELIANCE,EQ,11291280,2777751,24.60
20,1295,RELIANCEPP,E1,670239,249369,37.21
20,1296,RELIGARE,EQ,574158,375042,65.32
20,1297,RELINFRA,EQ,575216,297827,51.78
20,1298,REMSONSIND,EQ,81,20,24.69
20,1299,RENUKA,EQ,589712,241872,41.02
20,1300,REPCOHOME,EQ,113031,77424,68.50
20,1301,REPRO,EQ,1912,883,46.18
20,1302,RESPONIND,EQ,508152,173404,34.12
20,1303,REVATHI,EQ,1372,1209,88.12
20,1304,RGL,EQ,479,337,70.35
20,1305,RHFL,EQ,861054,517133,60.06
20,1306,RHFL,N4,10,10,100.00
20,1307,RHFL,N8,30,30,100.00
20,1308,RICOAUTO,EQ,677839,259912,38.34
20,1309,RIIL,EQ,130864,17535,13.40
20,1310,RITES,EQ,394341,192611,48.84
20,1311,RKDL,EQ,8122,5474,67.40
20,1312,RKEC,SM,2000,2000,100.00
20,1313,RKFORGE,EQ,160769,69115,42.99
20,1314,RMDRIP,SM,96000,34000,35.42
20,1315,RML,EQ,11118,6454,58.05
20,1316,RNAVAL,EQ,2104790,1396292,66.34
20,1317,ROLTA,EQ,164327,111271,67.71
20,1318,ROSSARI,EQ,402353,60978,15.16
20,1319,ROSSELLIND,EQ,47594,33618,70.63
20,1320,ROUTE,EQ,4641762,367000,7.91
20,1321,RPGLIFE,EQ,63100,22678,35.94
20,1322,RPOWER,EQ,7864247,2966488,37.72
20,1323,RPPINFRA,EQ,4171,2981,71.47
20,1324,RPPL,SM,2000,2000,100.00
20,1325,RSSOFTWARE,EQ,13814,9560,69.21
20,1326,RSYSTEMS,EQ,32384,25837,79.78
20,1327,RTNINFRA,EQ,593052,436941,73.68
20,1328,RTNPOWER,EQ,2202848,1484409,67.39
20,1329,RUBYMILLS,EQ,1132,440,38.87
20,1330,RUCHIRA,EQ,11851,7530,63.54
20,1331,RUPA,EQ,9890,3637,36.77
20,1332,RUSHIL,EQ,23721,12640,53.29
20,1333,RVNL,EQ,1591410,713178,44.81
20,1334,SABEVENTS,EQ,3772,3772,100.00
20,1335,SABTN,EQ,4105,4105,100.00
20,1336,SADBHAV,EQ,165082,114239,69.20
20,1337,SADBHIN,EQ,33845,21614,63.86
20,1338,SAFARI,EQ,8460,5736,67.80
20,1339,SAGARDEEP,EQ,5395,5395,100.00
20,1340,SAGCEM,EQ,40464,36867,91.11
20,1341,SAIL,EQ,26513217,7984391,30.11
20,1342,SAKAR,EQ,27227,3599,13.22
20,1343,SAKHTISUG,EQ,8813,5675,64.39
20,1344,SAKSOFT,EQ,77245,31280,40.49
20,1345,SAKUMA,EQ,91000,61585,67.68
20,1346,SALASAR,EQ,144379,18320,12.69
20,1347,SALSTEEL,EQ,3970,2959,74.53
20,1348,SALZERELEC,EQ,6517,3970,60.92
20,1349,SAMBHAAV,EQ,3487,3487,100.00
20,1350,SANCO,EQ,39305,30419,77.39
20,1351,SANDESH,EQ,1391,745,53.56
20,1352,SANDHAR,EQ,13013,8984,69.04
20,1353,SANGAMIND,EQ,355,262,73.80
20,1354,SANGHIIND,EQ,293804,142504,48.50
20,1355,SANGHVIMOV,EQ,36616,23374,63.84
20,1356,SANGINITA,EQ,19942,13442,67.41
20,1357,SANOFI,EQ,16490,7829,47.48
20,1358,SARDAEN,EQ,42268,16187,38.30
20,1359,SAREGAMA,EQ,12036,5393,44.81
20,1360,SARLAPOLY,EQ,63387,39136,61.74
20,1361,SASKEN,EQ,52167,18684,35.82
20,1362,SASTASUNDR,EQ,3147,1969,62.57
20,1363,SATIA,EQ,55691,10693,19.20
20,1364,SATIN,EQ,379060,226832,59.84
20,1365,SATINPP,E1,1162,960,82.62
20,1366,SBICARD,EQ,796469,391794,49.19
20,1367,SBIETFQLTY,EQ,428,325,75.93
20,1368,SBILIFE,EQ,701139,259981,37.08
20,1369,SBIN,EQ,37642302,5421166,14.40
20,1370,SBIN,N2,271,253,93.36
20,1371,SBIN,N5,175,163,93.14
20,1372,SBIN,N6,47,47,100.00
20,1373,SCHAEFFLER,EQ,7773,4700,60.47
20,1374,SCHAND,EQ,43104,37973,88.10
20,1375,SCHNEIDER,EQ,191996,98768,51.44
20,1376,SCI,EQ,720059,369262,51.28
20,1377,SDBL,EQ,25181,17800,70.69
20,1378,SEAMECLTD,EQ,6198,3763,60.71
20,1379,SECURCRED,SM,13200,10200,77.27
20,1380,SELAN,EQ,16975,7549,44.47
20,1381,SEPOWER,EQ,4139,3883,93.81
20,1382,SEQUENT,EQ,957954,467302,48.78
20,1383,SESHAPAPER,EQ,7520,4120,54.79
20,1384,SETF10GILT,EQ,27,27,100.00
20,1385,SETFGOLD,EQ,8008,5740,71.68
20,1386,SETFNIF50,EQ,119297,100346,84.11
20,1387,SETFNIFBK,EQ,34122,13108,38.42
20,1388,SETFNN50,EQ,5397,3633,67.32
20,1389,SETUINFRA,EQ,120935,118441,97.94
20,1390,SEYAIND,EQ,20197,11284,55.87
20,1391,SFL,EQ,68953,64805,93.98
20,1392,SGBAPR28I,GB,99,98,98.99
20,1393,SGBAUG24,GB,123,108,87.80
20,1394,SGBAUG27,GB,1,1,100.00
20,1395,SGBAUG28V,GB,5626,5420,96.34
20,1396,SGBDEC25,GB,20,20,100.00
20,1397,SGBDEC2513,GB,2,1,50.00
20,1398,SGBFEB24,GB,160,157,98.13
20,1399,SGBFEB28IX,GB,20,19,95.00
20,1400,SGBJ28VIII,GB,39,39,100.00
20,1401,SGBJAN26,GB,2,2,100.00
20,1402,SGBJUL25,GB,11,11,100.00
20,1403,SGBJUL27,GB,19,18,94.74
20,1404,SGBJUL28IV,GB,356,292,82.02
20,1405,SGBJUN27,GB,25,25,100.00
20,1406,SGBJUN28,GB,195,152,77.95
20,1407,SGBMAR24,GB,506,499,98.62
20,1408,SGBMAR25,GB,56,56,100.00
20,1409,SGBMAR28X,GB,13,13,100.00
20,1410,SGBMAY25,GB,55,55,100.00
20,1411,SGBMAY26,GB,7,7,100.00
20,1412,SGBMAY28,GB,174,151,86.78
20,1413,SGBNOV24,GB,27,19,70.37
20,1414,SGBNOV25,GB,6,6,100.00
20,1415,SGBNOV258,GB,34,34,100.00
20,1416,SGBNOV26,GB,55,55,100.00
20,1417,SGBOCT25,GB,4,4,100.00
20,1418,SGBOCT25IV,GB,17,17,100.00
20,1419,SGBOCT25V,GB,20,20,100.00
20,1420,SGBOCT26,GB,36,25,69.44
20,1421,SGBOCT27,GB,327,287,87.77
20,1422,SGBOCT27VI,GB,70,62,88.57
20,1423,SGBSEP24,GB,129,110,85.27
20,1424,SGBSEP27,GB,55,55,100.00
20,1425,SGBSEP28VI,GB,406,316,77.83
20,1426,SGL,EQ,9971,6493,65.12
20,1427,SHAHALLOYS,EQ,9669,9662,99.93
20,1428,SHAKTIPUMP,EQ,150549,127784,84.88
20,1429,SHALBY,EQ,613311,278228,45.36
20,1430,SHALPAINTS,EQ,47980,23917,49.85
20,1431,SHANKARA,EQ,14127,5783,40.94
20,1432,SHANTIGEAR,EQ,557822,161679,28.98
20,1433,SHARDACROP,EQ,9551,4866,50.95
20,1434,SHARDAMOTR,EQ,980,443,45.20
20,1435,SHAREINDIA,EQ,27115,10169,37.50
20,1436,SHARIABEES,EQ,159,154,96.86
20,1437,SHEMAROO,EQ,11739,6037,51.43
20,1438,SHIL,EQ,63869,41709,65.30
20,1439,SHILPAMED,EQ,872807,244999,28.07
20,1440,SHIRPUR-G,EQ,16737,10595,63.30
20,1441,SHIVAMAUTO,EQ,22028,15402,69.92
20,1442,SHIVAMILLS,EQ,21581,7695,35.66
20,1443,SHIVATEX,EQ,2494,2188,87.73
20,1444,SHK,EQ,187808,82949,44.17
20,1445,SHOPERSTOP,EQ,45803,25679,56.06
20,1446,SHREDIGCEM,EQ,3037014,911714,30.02
20,1447,SHREECEM,EQ,121119,31742,26.21
20,1448,SHREEPUSHK,EQ,4712,2615,55.50
20,1449,SHREERAMA,EQ,7450,7188,96.48
20,1450,SHRENIK,EQ,337111,148293,43.99
20,1451,SHREYANIND,EQ,4052,3159,77.96
20,1452,SHRIRAMCIT,EQ,13601,6007,44.17
