Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23092020,793110535,0001822
Trade Date <23-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,82,AMARAJABAT,EQ,966037,169494,17.55
20,83,AMBER,EQ,221820,58246,26.26
20,84,AMBIKCO,EQ,9071,5902,65.06
20,85,AMBUJACEM,EQ,4129810,1057492,25.61
20,86,AMDIND,EQ,10178,8807,86.53
20,87,AMJLAND,EQ,34898,29640,84.93
20,88,AMJUMBO,SM,112000,112000,100.00
20,89,AMRUTANJAN,EQ,100874,44825,44.44
20,90,ANANTRAJ,EQ,91259,63430,69.51
20,91,ANDHRACEMT,EQ,111112,67262,60.54
20,92,ANDHRAPAP,EQ,19257,10316,53.57
20,93,ANDHRSUGAR,EQ,70121,23814,33.96
20,94,ANIKINDS,EQ,7913,1984,25.07
20,95,ANSALAPI,EQ,84026,58106,69.15
20,96,ANSALHSG,EQ,10192,8493,83.33
20,97,ANUP,EQ,5303,3178,59.93
20,98,APARINDS,EQ,30745,18057,58.73
20,99,APCL,EQ,56164,26909,47.91
20,100,APCOTEXIND,EQ,32784,17525,53.46
20,101,APEX,EQ,97136,26901,27.69
20,102,APLAPOLLO,EQ,46453,18562,39.96
20,103,APLLTD,EQ,285430,114287,40.04
20,104,APOLLO,EQ,72221,24960,34.56
20,105,APOLLOHOSP,EQ,1421475,616090,43.34
20,106,APOLLOPIPE,EQ,12942,6095,47.09
20,107,APOLLOTYRE,EQ,6801780,1769813,26.02
20,108,APOLSINHOT,EQ,557,361,64.81
20,109,APTECHT,EQ,421759,283888,67.31
20,110,ARCHIDPLY,EQ,31985,18562,58.03
20,111,ARCHIES,EQ,10321,7519,72.85
20,112,ARENTERP,EQ,3056,2936,96.07
20,113,ARIES,EQ,18707,9442,50.47
20,114,ARIHANT,EQ,120,101,84.17
20,115,ARIHANTSUP,EQ,250,248,99.20
20,116,ARMANFIN,EQ,5290,3361,63.53
20,117,AROGRANITE,EQ,12203,3329,27.28
20,118,ARROWGREEN,EQ,8041,5108,63.52
20,119,ARSHIYA,EQ,8290,6888,83.09
20,120,ARSSINFRA,EQ,24108,14528,60.26
20,121,ARTEMISMED,EQ,1006,276,27.44
20,122,ARVIND,EQ,2082994,641965,30.82
20,123,ARVINDFASN,EQ,107265,66481,61.98
20,124,ARVSMART,EQ,48305,15341,31.76
20,125,ASAHIINDIA,EQ,25433,9863,38.78
20,126,ASAHISONG,EQ,43800,18919,43.19
20,127,ASAL,EQ,1068,1063,99.53
20,128,ASALCBR,EQ,38873,15701,40.39
20,129,ASHAPURMIN,EQ,170654,105160,61.62
20,130,ASHIANA,EQ,30786,18602,60.42
20,131,ASHIMASYN,EQ,39661,34279,86.43
20,132,ASHOKA,EQ,702009,270206,38.49
20,133,ASHOKLEY,EQ,51101260,4928167,9.64
20,134,ASIANHOTNR,EQ,3426,2033,59.34
20,135,ASIANPAINT,EQ,2732964,348477,12.75
20,136,ASIANTILES,EQ,278267,32808,11.79
20,137,ASPINWALL,EQ,1549,734,47.39
20,138,ASTEC,EQ,78960,37385,47.35
20,139,ASTERDM,EQ,144498,53069,36.73
20,140,ASTRAL,EQ,83282,30363,36.46
20,141,ASTRAMICRO,EQ,307912,100277,32.57
20,142,ASTRAZEN,EQ,69932,17676,25.28
20,143,ASTRON,EQ,34223,18511,54.09
20,144,ATFL,EQ,7307,3291,45.04
20,145,ATLANTA,EQ,5133,3878,75.55
20,146,ATUL,EQ,42093,17509,41.60
20,147,ATULAUTO,EQ,51342,29926,58.29
20,148,AUBANK,EQ,556077,439190,78.98
20,149,AURIONPRO,EQ,25857,14416,55.75
20,150,AUROPHARMA,EQ,3832372,750411,19.58
20,151,AUSOMENT,EQ,5681,5565,97.96
20,152,AUTOAXLES,EQ,21375,7978,37.32
20,153,AUTOIND,EQ,23038,18174,78.89
20,154,AUTOLITIND,EQ,12654,11743,92.80
20,155,AVADHSUGAR,EQ,23944,11480,47.95
20,156,AVANTIFEED,EQ,505478,101444,20.07
20,157,AVTNPL,EQ,150698,79554,52.79
20,158,AXISBANK,EQ,18613053,2803157,15.06
20,159,AXISCADES,EQ,28980,11103,38.31
20,160,AXISGOLD,EQ,99781,70673,70.83
20,161,AXISNIFTY,EQ,2000,1274,63.70
20,162,AYMSYNTEX,EQ,7519,6024,80.12
20,163,BAFNAPH,EQ,1193,1193,100.00
20,164,BAGFILMS,EQ,65522,58008,88.53
20,165,BAJAJ-AUTO,EQ,949255,223900,23.59
20,166,BAJAJCON,EQ,1473594,253049,17.17
20,167,BAJAJELEC,EQ,226062,62952,27.85
20,168,BAJAJFINSV,EQ,460124,83856,18.22
20,169,BAJAJHIND,EQ,1046664,711651,67.99
20,170,BAJAJHLDNG,EQ,25541,7966,31.19
20,171,BAJFINANCE,EQ,4244428,590609,13.91
20,172,BALAJITELE,EQ,156811,116868,74.53
20,173,BALAMINES,EQ,105615,52871,50.06
20,174,BALKRISHNA,EQ,7590,6993,92.13
20,175,BALKRISIND,EQ,702756,128056,18.22
20,176,BALMLAWRIE,EQ,210433,114333,54.33
20,177,BALPHARMA,EQ,22342,8430,37.73
20,178,BALRAMCHIN,EQ,812094,347189,42.75
20,179,BANARBEADS,EQ,9472,8172,86.28
20,180,BANARISUG,EQ,23674,22164,93.62
20,181,BANCOINDIA,EQ,42438,17905,42.19
20,182,BANDHANBNK,EQ,10085770,3804989,37.73
20,183,BANG,EQ,353,253,71.67
20,184,BANKA,SM,3000,3000,100.00
20,185,BANKBARODA,EQ,23937793,3734179,15.60
20,186,BANKBEES,EQ,688026,292462,42.51
20,187,BANKINDIA,EQ,3600437,782267,21.73
20,188,BANSWRAS,EQ,4565,2249,49.27
20,189,BASF,EQ,25176,13202,52.44
20,190,BASML,EQ,7804,3655,46.83
20,191,BATAINDIA,EQ,1799003,360248,20.02
20,192,BAYERCROP,EQ,19205,6634,34.54
20,193,BBL,EQ,5421,2785,51.37
20,194,BBTC,EQ,90110,14086,15.63
20,195,BBTCL,SM,3000,3000,100.00
20,196,BCG,EQ,2373782,1589730,66.97
20,197,BCP,EQ,54932,44131,80.34
20,198,BDL,EQ,474060,82375,17.38
20,199,BEDMUTHA,EQ,7525,7100,94.35
20,200,BEL,EQ,16249622,6678619,41.10
20,201,BEML,EQ,380042,58838,15.48
20,202,BEPL,EQ,444544,212900,47.89
20,203,BERGEPAINT,EQ,1790053,455480,25.45
20,204,BETA,SM,5600,5600,100.00
20,205,BFINVEST,EQ,13908,3366,24.20
20,206,BFUTILITIE,EQ,120906,42980,35.55
20,207,BGRENERGY,EQ,36381,27725,76.21
20,208,BHAGERIA,EQ,24408,16646,68.20
20,209,BHAGYANGR,EQ,9328,9109,97.65
20,210,BHAGYAPROP,EQ,180,110,61.11
20,211,BHANDARI,EQ,53210,39231,73.73
20,212,BHARATFORG,EQ,1794217,522059,29.10
20,213,BHARATGEAR,EQ,10573,7128,67.42
20,214,BHARATRAS,EQ,3985,2079,52.17
20,215,BHARATWIRE,EQ,3219,2258,70.15
20,216,BHARTIARTL,EQ,85211349,35478570,41.64
20,217,BHEL,EQ,35797428,6014008,16.80
20,218,BILENERGY,EQ,388277,330632,85.15
20,219,BINDALAGRO,EQ,13880,10527,75.84
20,220,BIOCON,EQ,2537774,197189,7.77
20,221,BIRLACABLE,EQ,41261,19697,47.74
20,222,BIRLACORPN,EQ,194883,112476,57.71
20,223,BIRLAMONEY,EQ,326068,101979,31.28
20,224,BIRLATYRE,EQ,230640,121394,52.63
20,225,BKMINDST,EQ,10680,9825,91.99
20,226,BLISSGVS,EQ,549559,250749,45.63
20,227,BLS,EQ,22827,12665,55.48
20,228,BLUEDART,EQ,41103,20969,51.02
20,229,BLUESTARCO,EQ,84550,49962,59.09
20,230,BODALCHEM,EQ,336608,137217,40.76
20,231,BOHRA,SM,2000,2000,100.00
20,232,BOMDYEING,EQ,1021710,282428,27.64
20,233,BORORENEW,EQ,79721,45153,56.64
20,234,BOSCHLTD,EQ,103685,12162,11.73
20,235,BPCL,EQ,5794353,1737261,29.98
20,236,BPL,EQ,17696,10325,58.35
20,237,BRIGADE,EQ,129940,54498,41.94
20,238,BRIGHT,SM,9000,6000,66.67
20,239,BRITANNIA,EQ,405856,61928,15.26
20,240,BRITANNIA,N2,6863,6852,99.84
20,241,BRNL,EQ,17736,10682,60.23
20,242,BROOKS,EQ,26572,24689,92.91
20,243,BSE,EQ,495535,111996,22.60
20,244,BSELINFRA,EQ,142102,90829,63.92
20,245,BSHSL,SM,1600,1600,100.00
20,246,BSL,EQ,7459,5286,70.87
20,247,BSLGOLDETF,EQ,515,411,79.81
20,248,BSLNIFTY,EQ,57,57,100.00
20,249,BSOFT,EQ,2077389,562878,27.10
20,250,BURNPUR,EQ,10972,10972,100.00
20,251,BYKE,EQ,157044,91550,58.30
20,252,CADILAHC,EQ,3731153,989241,26.51
20,253,CAMLINFINE,EQ,396610,235623,59.41
20,254,CANBK,EQ,11528205,1412938,12.26
20,255,CANFINHOME,EQ,383045,214828,56.08
20,256,CANTABIL,EQ,122555,29004,23.67
20,257,CAPACITE,EQ,20227,12024,59.45
20,258,CAPLIPOINT,EQ,258400,80518,31.16
20,259,CAPTRUST,EQ,1268,781,61.59
20,260,CARBORUNIV,EQ,194217,107373,55.29
20,261,CAREERP,EQ,34050,16169,47.49
20,262,CARERATING,EQ,36923,20748,56.19
20,263,CASTROLIND,EQ,619418,376470,60.78
20,264,CCHHL,EQ,28876,21572,74.71
20,265,CCL,EQ,181503,109355,60.25
20,266,CDSL,EQ,3628776,878353,24.21
20,267,CEATLTD,EQ,67709,16426,24.26
20,268,CEBBCO,EQ,60094,58342,97.08
20,269,CELEBRITY,EQ,3738,2975,79.59
20,270,CENTENKA,EQ,15833,8774,55.42
20,271,CENTEXT,EQ,83504,64852,77.66
20,272,CENTRALBK,EQ,5084000,1217865,23.95
20,273,CENTRUM,EQ,117407,84396,71.88
20,274,CENTUM,EQ,19129,11083,57.94
20,275,CENTURYPLY,EQ,187443,50151,26.76
20,276,CENTURYTEX,EQ,632984,163986,25.91
20,277,CERA,EQ,4900,4181,85.33
20,278,CEREBRAINT,EQ,111559,102685,92.05
20,279,CESC,EQ,237849,45858,19.28
20,280,CESCVENT,EQ,76261,35964,47.16
20,281,CGCL,EQ,93387,21588,23.12
20,282,CGPOWER,EQ,4012136,2190115,54.59
20,283,CHALET,EQ,96043,47719,49.69
20,284,CHAMBLFERT,EQ,315667,156267,49.50
20,285,CHEMBOND,EQ,7190,4283,59.57
20,286,CHEMFAB,EQ,3107,1329,42.77
20,287,CHENNPETRO,EQ,278853,107302,38.48
20,288,CHOLAFIN,EQ,4880070,766297,15.70
20,289,CHOLAHLDNG,EQ,30601,17472,57.10
20,290,CIGNITITEC,EQ,116853,59352,50.79
20,291,CIMMCO,EQ,12377,10561,85.33
20,292,CINELINE,EQ,27419,17969,65.53
20,293,CIPLA,EQ,6236596,930364,14.92
20,294,CKPLEISURE,SM,16000,16000,100.00
20,295,CLEDUCATE,EQ,14388,10265,71.34
20,296,CLNINDIA,EQ,41406,17260,41.68
20,297,CMICABLES,EQ,18961,12227,64.48
20,298,CNOVAPETRO,EQ,2,2,100.00
20,299,COALINDIA,EQ,9281260,2525566,27.21
20,300,COCHINSHIP,EQ,184662,85154,46.11
20,301,COFORGE,EQ,580960,93234,16.05
20,302,COLPAL,EQ,374428,159512,42.60
20,303,COMPINFO,EQ,80216,26359,32.86
20,304,COMPUSOFT,EQ,25774,10374,40.25
20,305,CONCOR,EQ,2567644,1535949,59.82
20,306,CONFIPET,EQ,213174,159409,74.78
20,307,CONSOFINVT,EQ,1233,304,24.66
20,308,CONTI,SM,13332,13332,100.00
20,309,CONTROLPR,EQ,4208,2653,63.05
20,310,CORALFINAC,EQ,4482,3814,85.10
20,311,CORDSCABLE,EQ,3689,2945,79.83
20,312,COROMANDEL,EQ,409220,193101,47.19
20,313,COSMOFILMS,EQ,42921,16558,38.58
20,314,COUNCODOS,EQ,6177,4983,80.67
20,315,CPSEETF,EQ,1003885,621187,61.88
20,316,CREATIVE,EQ,20192,7284,36.07
20,317,CREDITACC,EQ,66523,32164,48.35
20,318,CREST,EQ,12125,4044,33.35
20,319,CRISIL,EQ,5047,2104,41.69
20,320,CROMPTON,EQ,664531,392425,59.05
20,321,CSBBANK,EQ,61816,23997,38.82
20,322,CTE,EQ,9780,7565,77.35
20,323,CUB,EQ,674187,277581,41.17
20,324,CUBEXTUB,EQ,295,205,69.49
20,325,CUMMINSIND,EQ,940500,510625,54.29
20,326,CUPID,EQ,46451,22095,47.57
20,327,CYBERTECH,EQ,721165,195735,27.14
20,328,CYIENT,EQ,458410,181467,39.59
20,329,DAAWAT,EQ,932335,339450,36.41
20,330,DABUR,EQ,2096287,862525,41.15
20,331,DALBHARAT,EQ,54898,22309,40.64
20,332,DALMIASUG,EQ,65428,31133,47.58
20,333,DAMODARIND,EQ,1521,510,33.53
20,334,DANGEE,SM,800,800,100.00
20,335,DATAMATICS,EQ,81925,37046,45.22
20,336,DBCORP,EQ,154294,64602,41.87
20,337,DBL,EQ,104558,28656,27.41
20,338,DBREALTY,EQ,103551,69754,67.36
20,339,DBSTOCKBRO,EQ,95,84,88.42
20,340,DCAL,EQ,422271,233841,55.38
20,341,DCBBANK,EQ,789376,269667,34.16
20,342,DCM,EQ,7875,6101,77.47
20,343,DCMNVL,EQ,20243,15406,76.11
20,344,DCMSHRIRAM,EQ,78563,36603,46.59
20,345,DCW,EQ,505650,368208,72.82
20,346,DECCANCE,EQ,27458,14034,51.11
20,347,DEEPAKFERT,EQ,676759,115416,17.05
20,348,DEEPAKNTR,EQ,1970396,511724,25.97
20,349,DEEPIND,EQ,45545,16689,36.64
20,350,DELTACORP,EQ,888255,410304,46.19
20,351,DELTAMAGNT,EQ,495,377,76.16
20,352,DEN,EQ,29048,16662,57.36
20,353,DENORA,EQ,3502,2298,65.62
20,354,DEVIT,SM,1500,1500,100.00
20,355,DFMFOODS,EQ,58469,27610,47.22
20,356,DGCONTENT,EQ,39644,35440,89.40
20,357,DHAMPURSUG,EQ,533971,194653,36.45
20,358,DHANBANK,EQ,266961,152498,57.12
20,359,DHANILOANS,N1,410,410,100.00
20,360,DHANILOANS,N2,226,168,74.34
20,361,DHANILOANS,N3,10,10,100.00
20,362,DHANILOANS,N4,31,31,100.00
20,363,DHANILOANS,N6,5,5,100.00
20,364,DHANILOANS,N7,50,50,100.00
20,365,DHANILOANS,N8,100,99,99.00
20,366,DHANUKA,EQ,116182,43553,37.49
20,367,DHARSUGAR,EQ,4566,3270,71.62
20,368,DHFL,EQ,627473,367872,58.63
20,369,DHFL,N6,4,2,50.00
20,370,DHFL,NC,10,0,0.00
20,371,DHFL,NX,10,10,100.00
20,372,DHFL,NY,20,20,100.00
20,373,DHFL,Y1,86,51,59.30
20,374,DHUNINV,EQ,132,53,40.15
20,375,DIAMONDYD,EQ,4696,2282,48.59
20,376,DICIND,EQ,2179,1385,63.56
20,377,DIGISPICE,EQ,16120,12534,77.75
20,378,DISHTV,EQ,11137451,8431190,75.70
20,379,DIVISLAB,EQ,1499856,384025,25.60
20,380,DIXON,EQ,112469,72776,64.71
20,381,DLF,EQ,23504074,5932264,25.24
20,382,DLINKINDIA,EQ,118049,40380,34.21
20,383,DMART,EQ,422293,242163,57.34
20,384,DNAMEDIA,EQ,29604,23083,77.97
20,385,DOLAT,EQ,43029,26015,60.46
20,386,DOLLAR,EQ,42134,19090,45.31
20,387,DONEAR,EQ,9449,5589,59.15
20,388,DPABHUSHAN,SM,36000,36000,100.00
20,389,DPSCLTD,EQ,8767,3637,41.49
20,390,DPWIRES,EQ,5552,5552,100.00
20,391,DQE,EQ,16661,16641,99.88
20,392,DREDGECORP,EQ,65806,15143,23.01
20,393,DRREDDY,EQ,5013438,246306,4.91
20,394,DSML,SM,12000,12000,100.00
20,395,DSSL,EQ,9751,1780,18.25
20,396,DTIL,EQ,1760,1350,76.70
20,397,DUCON,EQ,36124,23218,64.27
20,398,DWARKESH,EQ,428805,241716,56.37
20,399,DYNAMATECH,EQ,16435,8658,52.68
20,400,DYNPRO,EQ,373200,125032,33.50
20,401,E2E,SM,26000,22000,84.62
20,402,EASTSILK,EQ,3160,3030,95.89
20,403,EBBETF0423,EQ,2382,2288,96.05
20,404,EBBETF0425,EQ,2436,2190,89.90
20,405,EBBETF0430,EQ,6125,3093,50.50
20,406,EBBETF0431,EQ,8213,8167,99.44
20,407,EBIXFOREX,EQ,1617,832,51.45
20,408,ECLERX,EQ,106277,58257,54.82
20,409,ECLFINANCE,NE,10,10,100.00
20,410,ECLFINANCE,NF,252,249,98.81
20,411,ECLFINANCE,NG,60,60,100.00
20,412,ECLFINANCE,NI,122,111,90.98
20,413,ECLFINANCE,NJ,302,200,66.23
20,414,ECLFINANCE,NM,120,120,100.00
20,415,ECLFINANCE,NN,328,328,100.00
20,416,ECLFINANCE,NO,661,561,84.87
20,417,ECLFINANCE,NR,59,32,54.24
20,418,ECLFINANCE,NS,51,51,100.00
20,419,EDELWEISS,EQ,2045879,617936,30.20
20,420,EHFLNCD,N3,102,102,100.00
20,421,EHFLNCD,N5,1,1,100.00
20,422,EHFLNCD,N6,124,124,100.00
20,423,EICHERMOT,EQ,1353997,401974,29.69
20,424,EIDPARRY,EQ,185748,49996,26.92
20,425,EIFFL,SM,1600,1600,100.00
20,426,EIHAHOTELS,EQ,5301,1829,34.50
20,427,EIHOTEL,EQ,1139657,322544,28.30
20,428,EIMCOELECO,EQ,2499,1382,55.30
20,429,ELECON,EQ,526473,192731,36.61
20,430,ELECTCAST,EQ,1922172,1528727,79.53
20,431,ELECTHERM,EQ,15597,8102,51.95
20,432,ELGIEQUIP,EQ,189113,152482,80.63
20,433,ELGIRUBCO,EQ,10424,6804,65.27
20,434,EMAMILTD,EQ,233250,116742,50.05
20,435,EMAMIPAP,EQ,3794,2677,70.56
20,436,EMBASSY,RR,154400,114800,74.35
20,437,EMKAY,EQ,11926,8359,70.09
20,438,EMMBI,EQ,10776,6629,61.52
20,439,EMOFSR1RGG,MF,4150,4150,100.00
20,440,ENDURANCE,EQ,83348,70688,84.81
20,441,ENERGYDEV,EQ,8821,7560,85.70
20,442,ENGINERSIN,EQ,1538968,817668,53.13
20,443,ENIL,EQ,19796,14734,74.43
20,444,EQ30,EQ,10,10,100.00
20,445,EQUITAS,EQ,2168904,499175,23.02
20,446,ERFLNCDI,N3,71,71,100.00
20,447,ERFLNCDI,N4,100,50,50.00
20,448,ERFLNCDI,N5,1,1,100.00
20,449,ERFLNCDI,N6,10,10,100.00
20,450,ERIS,EQ,83312,34863,41.85
20,451,ESABINDIA,EQ,1934,897,46.38
20,452,ESCORTS,EQ,2319475,156297,6.74
20,453,ESSELPACK,EQ,975123,463186,47.50
20,454,ESTER,EQ,128307,77018,60.03
20,455,EVEREADY,EQ,160594,122237,76.12
20,456,EVERESTIND,EQ,54080,19390,35.85
20,457,EXCEL,EQ,50,50,100.00
20,458,EXCELINDUS,EQ,24421,9012,36.90
20,459,EXIDEIND,EQ,4438852,1560781,35.16
20,460,EXPLEOSOL,EQ,11654,7307,62.70
20,461,FACT,EQ,31794,16266,51.16
20,462,FAIRCHEM,EQ,17817,12003,67.37
20,463,FCL,EQ,124270,67174,54.05
20,464,FCONSUMER,EQ,8450099,3352667,39.68
20,465,FCSSOFT,EQ,656358,314401,47.90
20,466,FDC,EQ,333896,91195,27.31
20,467,FEDERALBNK,EQ,34958428,6730387,19.25
20,468,FEL,EQ,2225530,1142432,51.33
20,469,FELDVR,EQ,82627,60667,73.42
20,470,FELIX,SM,8000,8000,100.00
20,471,FIEMIND,EQ,39392,8862,22.50
20,472,FILATEX,EQ,60421,16592,27.46
20,473,FINCABLES,EQ,77703,47183,60.72
20,474,FINEORG,EQ,69370,16168,23.31
20,475,FINPIPE,EQ,23319,14687,62.98
20,476,FLFL,EQ,795098,508539,63.96
20,477,FLUOROCHEM,EQ,18875,11022,58.39
20,478,FMGOETZE,EQ,3031,702,23.16
20,479,FMNL,EQ,139370,69425,49.81
20,480,FORCEMOT,EQ,31528,14427,45.76
20,481,FORTIS,EQ,1674533,690387,41.23
20,482,FOSECOIND,EQ,1238,625,50.48
20,483,FRETAIL,EQ,4924105,2338967,47.50
20,484,FSC,EQ,299241,169887,56.77
20,485,FSL,EQ,9980530,2398126,24.03
20,486,GABRIEL,EQ,155596,75105,48.27
20,487,GAEL,EQ,139677,70032,50.14
20,488,GAIL,EQ,17243308,4292165,24.89
20,489,GAL,EQ,14483,14483,100.00
20,490,GALAXYSURF,EQ,17182,6639,38.64
20,491,GALLANTT,EQ,3499,2211,63.19
20,492,GALLISPAT,EQ,2342,1099,46.93
20,493,GAMMNINFRA,EQ,1056768,871447,82.46
20,494,GANDHITUBE,EQ,1919,1382,72.02
20,495,GANECOS,EQ,4534,3231,71.26
20,496,GANESHHOUC,EQ,5452,5103,93.60
20,497,GANGAFORGE,SM,42000,12000,28.57
20,498,GANGESSECU,EQ,5824,4892,84.00
20,499,GARFIBRES,EQ,13472,6852,50.86
20,500,GATI,EQ,415737,152231,36.62
20,501,GAYAPROJ,EQ,319121,247113,77.44
20,502,GDL,EQ,90034,51280,56.96
20,503,GEECEE,EQ,8808,4209,47.79
20,504,GENUSPAPER,EQ,46745,29447,62.99
20,505,GENUSPOWER,EQ,113145,61900,54.71
20,506,GEOJITFSL,EQ,2763232,918111,33.23
20,507,GEPIL,EQ,26067,9471,36.33
20,508,GESHIP,EQ,80141,41063,51.24
20,509,GET&D,EQ,109915,96155,87.48
20,510,GFLLIMITED,EQ,11643,7963,68.39
20,511,GFSTEELS,EQ,16969,16969,100.00
20,512,GHCL,EQ,224036,120690,53.87
20,513,GICHSGFIN,EQ,282772,79207,28.01
20,514,GICL,SM,12000,12000,100.00
20,515,GICRE,EQ,129116,49935,38.67
20,516,GILLANDERS,EQ,2854,1754,61.46
20,517,GILLETTE,EQ,4160,2123,51.03
20,518,GINNIFILA,EQ,66236,32614,49.24
20,519,GIPCL,EQ,77149,47169,61.14
20,520,GKWLIMITED,EQ,310,208,67.10
20,521,GLAXO,EQ,64893,31718,48.88
20,522,GLENMARK,EQ,2598397,468819,18.04
20,523,GLFL,EQ,13244,13108,98.97
20,524,GLOBALVECT,EQ,50283,12385,24.63
20,525,GLOBE,SM,14000,2000,14.29
20,526,GLOBUSSPR,EQ,368344,190049,51.60
20,527,GMBREW,EQ,12132,3986,32.86
20,528,GMDCLTD,EQ,382284,166299,43.50
20,529,GMMPFAUDLR,EQ,12494,12494,100.00
20,530,GMRINFRA,EQ,11797799,1575179,13.35
20,531,GNA,EQ,20006,8652,43.25
20,532,GNFC,EQ,836618,215964,25.81
20,533,GOACARBON,EQ,13091,6918,52.85
20,534,GOCLCORP,EQ,19993,8537,42.70
20,535,GODFRYPHLP,EQ,22599,8500,37.61
20,536,GODREJAGRO,EQ,102463,68606,66.96
20,537,GODREJCP,EQ,1003035,304875,30.40
20,538,GODREJIND,EQ,80910,34271,42.36
20,539,GODREJPROP,EQ,644905,57361,8.89
20,540,GOKEX,EQ,46055,25636,55.66
20,541,GOKUL,EQ,17809,9843,55.27
20,542,GOKULAGRO,EQ,7163,4946,69.05
20,543,GOLDBEES,EQ,6836271,5168723,75.61
20,544,GOLDENTOBC,EQ,9357,8686,92.83
20,545,GOLDIAM,EQ,33939,12853,37.87
