Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29092020,643578386,0001804
Trade Date <29-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,166,BAJAJHLDNG,EQ,29069,6950,23.91
20,167,BAJFINANCE,EQ,4643491,273340,5.89
20,168,BALAJITELE,EQ,95364,51979,54.51
20,169,BALAMINES,EQ,97479,28439,29.17
20,170,BALKRISHNA,EQ,9564,4902,51.25
20,171,BALKRISIND,EQ,1773807,315256,17.77
20,172,BALMLAWRIE,EQ,166296,68295,41.07
20,173,BALPHARMA,EQ,34024,27873,81.92
20,174,BALRAMCHIN,EQ,617895,203460,32.93
20,175,BANARBEADS,EQ,645,540,83.72
20,176,BANARISUG,EQ,468,373,79.70
20,177,BANCOINDIA,EQ,43559,20210,46.40
20,178,BANDHANBNK,EQ,7278109,1166180,16.02
20,179,BANG,EQ,269,269,100.00
20,180,BANKA,SM,6000,6000,100.00
20,181,BANKBARODA,EQ,31387377,4057526,12.93
20,182,BANKBEES,EQ,758533,283897,37.43
20,183,BANKINDIA,EQ,1155009,296142,25.64
20,184,BANSWRAS,EQ,11449,7763,67.81
20,185,BASF,EQ,9993,4618,46.21
20,186,BASML,EQ,705,442,62.70
20,187,BATAINDIA,EQ,2254147,190373,8.45
20,188,BAYERCROP,EQ,39160,27802,71.00
20,189,BBL,EQ,7542,5499,72.91
20,190,BBTC,EQ,83064,21883,26.34
20,191,BCG,EQ,490962,490952,100.00
20,192,BCP,EQ,68310,47336,69.30
20,193,BDL,EQ,798133,157101,19.68
20,194,BEL,EQ,9112314,929367,10.20
20,195,BEML,EQ,414137,51928,12.54
20,196,BEPL,EQ,672995,243760,36.22
20,197,BERGEPAINT,EQ,1796743,349230,19.44
20,198,BETA,SM,12000,10400,86.67
20,199,BFINVEST,EQ,12518,3414,27.27
20,200,BFUTILITIE,EQ,128961,30984,24.03
20,201,BGRENERGY,EQ,38275,16791,43.87
20,202,BHAGERIA,EQ,10278,7236,70.40
20,203,BHAGYANGR,EQ,5415,3946,72.87
20,204,BHAGYAPROP,EQ,11164,10152,90.94
20,205,BHANDARI,EQ,39159,38166,97.46
20,206,BHARATFORG,EQ,1367816,294259,21.51
20,207,BHARATGEAR,EQ,11498,5599,48.70
20,208,BHARATRAS,EQ,3297,1681,50.99
20,209,BHARATWIRE,EQ,7912,4188,52.93
20,210,BHARTIARTL,EQ,17852308,5906122,33.08
20,211,BHEL,EQ,57732742,12431700,21.53
20,212,BILENERGY,EQ,826508,457926,55.40
20,213,BINDALAGRO,EQ,11527,8302,72.02
20,214,BIOCON,EQ,8425414,2618642,31.08
20,215,BIRLACABLE,EQ,30395,16176,53.22
20,216,BIRLACORPN,EQ,164752,48098,29.19
20,217,BIRLAMONEY,EQ,70293,35048,49.86
20,218,BIRLATYRE,EQ,168529,99901,59.28
20,219,BKMINDST,EQ,72757,44863,61.66
20,220,BLISSGVS,EQ,1319650,205312,15.56
20,221,BLS,EQ,109400,82973,75.84
20,222,BLUEDART,EQ,200561,48803,24.33
20,223,BLUESTARCO,EQ,71505,19216,26.87
20,224,BODALCHEM,EQ,445494,139034,31.21
20,225,BOMDYEING,EQ,1042541,230161,22.08
20,226,BORORENEW,EQ,135275,71631,52.95
20,227,BOSCHLTD,EQ,72355,7369,10.18
20,228,BPCL,EQ,8767466,1179098,13.45
20,229,BPL,EQ,41266,24117,58.44
20,230,BRIGADE,EQ,53298,32704,61.36
20,231,BRIGHT,SM,81000,63000,77.78
20,232,BRITANNIA,EQ,449330,126432,28.14
20,233,BRITANNIA,N2,1305,1136,87.05
20,234,BRNL,EQ,38832,36804,94.78
20,235,BROOKS,EQ,35646,35605,99.88
20,236,BSE,EQ,263064,66760,25.38
20,237,BSELINFRA,EQ,72277,44418,61.46
20,238,BSHSL,SM,1600,1600,100.00
20,239,BSL,EQ,1685,1169,69.38
20,240,BSLGOLDETF,EQ,200,123,61.50
20,241,BSLNIFTY,EQ,36,36,100.00
20,242,BSOFT,EQ,1579692,435131,27.55
20,243,BURNPUR,EQ,30764,30025,97.60
20,244,BYKE,EQ,12714,8300,65.28
20,245,CADILAHC,EQ,3888455,755395,19.43
20,246,CADSYS,SM,4000,4000,100.00
20,247,CAMLINFINE,EQ,1771191,1248009,70.46
20,248,CANBK,EQ,7181574,615715,8.57
20,249,CANFINHOME,EQ,988668,772303,78.12
20,250,CANTABIL,EQ,149226,19467,13.05
20,251,CAPACITE,EQ,17860,9501,53.20
20,252,CAPLIPOINT,EQ,211461,94322,44.60
20,253,CAPTRUST,EQ,1189,714,60.05
20,254,CARBORUNIV,EQ,146507,69628,47.53
20,255,CAREERP,EQ,15832,9447,59.67
20,256,CARERATING,EQ,93883,53331,56.81
20,257,CASTROLIND,EQ,1299206,725254,55.82
20,258,CCHHL,EQ,7658,7526,98.28
20,259,CCL,EQ,281080,180785,64.32
20,260,CDSL,EQ,2129524,387721,18.21
20,261,CEATLTD,EQ,608616,137912,22.66
20,262,CEBBCO,EQ,86482,69859,80.78
20,263,CELEBRITY,EQ,7362,7349,99.82
20,264,CENTENKA,EQ,23515,13706,58.29
20,265,CENTEXT,EQ,91669,57544,62.77
20,266,CENTRALBK,EQ,877957,438043,49.89
20,267,CENTRUM,EQ,583170,298986,51.27
20,268,CENTUM,EQ,18071,12200,67.51
20,269,CENTURYPLY,EQ,79641,33946,42.62
20,270,CENTURYTEX,EQ,604691,138188,22.85
20,271,CERA,EQ,7143,5447,76.26
20,272,CEREBRAINT,EQ,117699,86161,73.20
20,273,CESC,EQ,361776,41756,11.54
20,274,CESCVENT,EQ,22880,11523,50.36
20,275,CGCL,EQ,50329,11621,23.09
20,276,CGPOWER,EQ,2563915,2493031,97.24
20,277,CHALET,EQ,109525,68927,62.93
20,278,CHAMBLFERT,EQ,744551,336961,45.26
20,279,CHEMBOND,EQ,16396,10498,64.03
20,280,CHEMFAB,EQ,4641,3480,74.98
20,281,CHENNPETRO,EQ,565942,172179,30.42
20,282,CHOLAFIN,EQ,5355356,732564,13.68
20,283,CHOLAHLDNG,EQ,82358,15502,18.82
20,284,CIGNITITEC,EQ,121197,75068,61.94
20,285,CIMMCO,EQ,27531,16457,59.78
20,286,CINELINE,EQ,47906,23447,48.94
20,287,CIPLA,EQ,6583112,1057461,16.06
20,288,CLNINDIA,EQ,16486,7806,47.35
20,289,CMICABLES,EQ,17463,10780,61.73
20,290,CNOVAPETRO,EQ,540,540,100.00
20,291,COALINDIA,EQ,12065797,3621897,30.02
20,292,COCHINSHIP,EQ,231411,85080,36.77
20,293,COFORGE,EQ,428105,43628,10.19
20,294,COLPAL,EQ,668369,260975,39.05
20,295,COMPINFO,EQ,479090,257295,53.70
20,296,COMPUSOFT,EQ,37591,25675,68.30
20,297,CONCOR,EQ,1380059,662881,48.03
20,298,CONFIPET,EQ,478146,271591,56.80
20,299,CONSOFINVT,EQ,1009,528,52.33
20,300,CONTROLPR,EQ,19003,11152,58.69
20,301,CORALFINAC,EQ,7686,5719,74.41
20,302,CORDSCABLE,EQ,5364,4453,83.02
20,303,COROMANDEL,EQ,572853,373297,65.16
20,304,COSMOFILMS,EQ,58845,25961,44.12
20,305,COUNCODOS,EQ,46025,33216,72.17
20,306,CPSEETF,EQ,276001,155371,56.29
20,307,CREATIVE,EQ,21908,2270,10.36
20,308,CREDITACC,EQ,185953,96989,52.16
20,309,CREST,EQ,9492,6352,66.92
20,310,CRISIL,EQ,38705,15908,41.10
20,311,CROMPTON,EQ,1121249,391005,34.87
20,312,CSBBANK,EQ,59586,21050,35.33
20,313,CTE,EQ,4669,3165,67.79
20,314,CUB,EQ,2932685,2245858,76.58
20,315,CUBEXTUB,EQ,4105,2500,60.90
20,316,CUMMINSIND,EQ,1112228,350439,31.51
20,317,CUPID,EQ,36064,18235,50.56
20,318,CYBERTECH,EQ,58565,37097,63.34
20,319,CYIENT,EQ,163410,54145,33.13
20,320,DAAWAT,EQ,1015092,357340,35.20
20,321,DABUR,EQ,2520678,626693,24.86
20,322,DALBHARAT,EQ,172665,115673,66.99
20,323,DALMIASUG,EQ,38900,21045,54.10
20,324,DAMODARIND,EQ,1073,782,72.88
20,325,DATAMATICS,EQ,304696,165362,54.27
20,326,DBCORP,EQ,69123,39174,56.67
20,327,DBL,EQ,55939,19740,35.29
20,328,DBREALTY,EQ,131915,88960,67.44
20,329,DBSTOCKBRO,EQ,196,196,100.00
20,330,DCAL,EQ,264027,145036,54.93
20,331,DCBBANK,EQ,1549281,768580,49.61
20,332,DCM,EQ,11046,7993,72.36
20,333,DCMNVL,EQ,12538,10742,85.68
20,334,DCMSHRIRAM,EQ,24438,14071,57.58
20,335,DCW,EQ,186910,113090,60.51
20,336,DECCANCE,EQ,49978,22597,45.21
20,337,DEEPAKFERT,EQ,339054,85319,25.16
20,338,DEEPAKNTR,EQ,856038,205086,23.96
20,339,DEEPIND,EQ,15231,7258,47.65
20,340,DELTACORP,EQ,3265744,873750,26.76
20,341,DELTAMAGNT,EQ,4247,1911,45.00
20,342,DEN,EQ,178199,40001,22.45
20,343,DENORA,EQ,2312,942,40.74
20,344,DEVIT,SM,22500,21000,93.33
20,345,DFMFOODS,EQ,72536,30439,41.96
20,346,DHAMPURSUG,EQ,355643,148149,41.66
20,347,DHANBANK,EQ,533872,307139,57.53
20,348,DHANILOANS,N1,46,45,97.83
20,349,DHANILOANS,N2,683,683,100.00
20,350,DHANILOANS,N3,32,32,100.00
20,351,DHANILOANS,N4,38,37,97.37
20,352,DHANILOANS,N6,26,26,100.00
20,353,DHANILOANS,N7,30,30,100.00
20,354,DHANILOANS,N8,562,512,91.10
20,355,DHANUKA,EQ,84045,43009,51.17
20,356,DHARSUGAR,EQ,8141,5500,67.56
20,357,DHFL,EQ,297904,165388,55.52
20,358,DHFL,N6,13,13,100.00
20,359,DHFL,NC,263,253,96.20
20,360,DHFL,NN,638,638,100.00
20,361,DHFL,NP,13820,9300,67.29
20,362,DHFL,NQ,2525,2472,97.90
20,363,DHFL,NR,5,5,100.00
20,364,DHFL,NS,60,30,50.00
20,365,DHFL,NX,237,237,100.00
20,366,DHFL,NY,1,1,100.00
20,367,DHUNINV,EQ,1195,1041,87.11
20,368,DIAMONDYD,EQ,1816,1148,63.22
20,369,DICIND,EQ,2165,1752,80.92
20,370,DIGISPICE,EQ,3735,3174,84.98
20,371,DISHTV,EQ,12797455,7191731,56.20
20,372,DIVISLAB,EQ,1187340,257056,21.65
20,373,DIXON,EQ,28188,9970,35.37
20,374,DLF,EQ,8313533,871238,10.48
20,375,DLINKINDIA,EQ,894480,268199,29.98
20,376,DMART,EQ,593653,202514,34.11
20,377,DNAMEDIA,EQ,63329,43881,69.29
20,378,DOLAT,EQ,49075,37414,76.24
20,379,DOLLAR,EQ,156842,140957,89.87
20,380,DONEAR,EQ,11381,7693,67.60
20,381,DPABHUSHAN,SM,24000,16000,66.67
20,382,DPSCLTD,EQ,26844,13480,50.22
20,383,DPWIRES,EQ,1264,1144,90.51
20,384,DQE,EQ,17412,15886,91.24
20,385,DREDGECORP,EQ,41838,10628,25.40
20,386,DRREDDY,EQ,1429998,156558,10.95
20,387,DSSL,EQ,11309,5292,46.79
20,388,DTIL,EQ,2935,2016,68.69
20,389,DUCON,EQ,34704,21664,62.43
20,390,DWARKESH,EQ,390594,230112,58.91
20,391,DYNAMATECH,EQ,5347,2838,53.08
20,392,DYNPRO,EQ,218053,107364,49.24
20,393,E2E,SM,6000,6000,100.00
20,394,EASTSILK,EQ,40989,37989,92.68
20,395,EBBETF0423,EQ,14984,14708,98.16
20,396,EBBETF0425,EQ,1229,1198,97.48
20,397,EBBETF0430,EQ,27012,23788,88.06
20,398,EBBETF0431,EQ,11561,10043,86.87
20,399,EBIXFOREX,EQ,8901,4354,48.92
20,400,ECLERX,EQ,116311,55890,48.05
20,401,ECLFINANCE,NE,1474,1474,100.00
20,402,ECLFINANCE,NF,362,362,100.00
20,403,ECLFINANCE,NG,818,805,98.41
20,404,ECLFINANCE,NI,491,491,100.00
20,405,ECLFINANCE,NJ,50,50,100.00
20,406,ECLFINANCE,NM,116,115,99.14
20,407,ECLFINANCE,NN,481,481,100.00
20,408,ECLFINANCE,NO,10,10,100.00
20,409,ECLFINANCE,NP,450,450,100.00
20,410,ECLFINANCE,NQ,5,5,100.00
20,411,ECLFINANCE,NR,307,307,100.00
20,412,ECLFINANCE,NS,19,19,100.00
20,413,EDELWEISS,EQ,1404162,399350,28.44
20,414,EHFLNCD,N5,54,54,100.00
20,415,EHFLNCD,N6,2014,2014,100.00
20,416,EHFLNCD,N7,1,1,100.00
20,417,EICHERMOT,EQ,1337341,360760,26.98
20,418,EIDPARRY,EQ,329621,109679,33.27
20,419,EIFFL,SM,1600,1600,100.00
20,420,EIHAHOTELS,EQ,8579,2237,26.08
20,421,EIHOTEL,EQ,496833,250163,50.35
20,422,EIMCOELECO,EQ,342,125,36.55
20,423,ELECON,EQ,102980,66518,64.59
20,424,ELECTCAST,EQ,4954393,2742749,55.36
20,425,ELECTHERM,EQ,13208,4683,35.46
20,426,ELGIEQUIP,EQ,39790,24364,61.23
20,427,ELGIRUBCO,EQ,7151,5222,73.02
20,428,EMAMILTD,EQ,431702,209089,48.43
20,429,EMAMIPAP,EQ,2691,1616,60.05
20,430,EMBASSY,RR,249800,119200,47.72
20,431,EMKAY,EQ,35208,27563,78.29
20,432,EMMBI,EQ,4472,2420,54.11
20,433,EMOFSR1RGG,MF,49000,49000,100.00
20,434,ENDURANCE,EQ,74694,16866,22.58
20,435,ENERGYDEV,EQ,16358,16354,99.98
20,436,ENGINERSIN,EQ,1649551,1112330,67.43
20,437,ENIL,EQ,8282,5675,68.52
20,438,EQ30,EQ,9,9,100.00
20,439,EQUITAS,EQ,2014513,619153,30.73
20,440,ERFLNCDI,N1,337,331,98.22
20,441,ERFLNCDI,N2,445,445,100.00
20,442,ERFLNCDI,N3,200,200,100.00
20,443,ERFLNCDI,N4,151,151,100.00
20,444,ERFLNCDI,N6,161,161,100.00
20,445,ERIS,EQ,134404,53631,39.90
20,446,ESABINDIA,EQ,3438,1681,48.89
20,447,ESCORTS,EQ,3815051,584767,15.33
20,448,ESSELPACK,EQ,194754,86055,44.19
20,449,ESTER,EQ,116824,58901,50.42
20,450,EVEREADY,EQ,90950,56594,62.23
20,451,EVERESTIND,EQ,37645,18776,49.88
20,452,EXCEL,EQ,650,650,100.00
20,453,EXCELINDUS,EQ,18727,8085,43.17
20,454,EXIDEIND,EQ,4491747,1278764,28.47
20,455,EXPLEOSOL,EQ,22508,14721,65.40
20,456,FACT,EQ,101375,22627,22.32
20,457,FAIRCHEM,EQ,34178,19773,57.85
20,458,FCL,EQ,82343,32754,39.78
20,459,FCONSUMER,EQ,14757693,5671413,38.43
20,460,FCSSOFT,EQ,1563544,1335225,85.40
20,461,FDC,EQ,613353,182225,29.71
20,462,FEDERALBNK,EQ,27538534,4690502,17.03
20,463,FEL,EQ,3472531,1450101,41.76
20,464,FELDVR,EQ,176168,85970,48.80
20,465,FELIX,SM,4000,4000,100.00
20,466,FIEMIND,EQ,18021,7275,40.37
20,467,FILATEX,EQ,184836,126826,68.62
20,468,FILDF2GP,MF,2073,2073,100.00
20,469,FINCABLES,EQ,39765,19214,48.32
20,470,FINEORG,EQ,46115,15240,33.05
20,471,FINPIPE,EQ,15231,8297,54.47
20,472,FLFL,EQ,1971858,762244,38.66
20,473,FLUOROCHEM,EQ,19998,12998,65.00
20,474,FMGOETZE,EQ,44300,8321,18.78
20,475,FMNL,EQ,192200,105716,55.00
20,476,FOCUS,SM,3000,3000,100.00
20,477,FORCEMOT,EQ,18758,5724,30.51
20,478,FORTIS,EQ,1013579,458125,45.20
20,479,FOSECOIND,EQ,401,278,69.33
20,480,FRETAIL,EQ,8120834,2392736,29.46
20,481,FSC,EQ,827451,261544,31.61
20,482,FSL,EQ,2645441,928911,35.11
20,483,GABRIEL,EQ,56266,26062,46.32
20,484,GAEL,EQ,249191,126154,50.63
20,485,GAIL,EQ,9090590,2187146,24.06
20,486,GALAXYSURF,EQ,10434,4964,47.58
20,487,GALLANTT,EQ,3150,2789,88.54
20,488,GALLISPAT,EQ,1360,1018,74.85
20,489,GAMMNINFRA,EQ,2991287,2907842,97.21
20,490,GANDHITUBE,EQ,3388,2603,76.83
20,491,GANECOS,EQ,103621,1979,1.91
20,492,GANESHHOUC,EQ,3704,2450,66.14
20,493,GANGESSECU,EQ,39794,27448,68.98
20,494,GARFIBRES,EQ,42616,12801,30.04
20,495,GATI,EQ,4536965,1470833,32.42
20,496,GAYAPROJ,EQ,314806,240379,76.36
20,497,GDL,EQ,132112,65606,49.66
20,498,GEECEE,EQ,6218,1891,30.41
20,499,GENUSPAPER,EQ,61695,50645,82.09
20,500,GENUSPOWER,EQ,179350,120733,67.32
20,501,GEOJITFSL,EQ,159378,100993,63.37
20,502,GEPIL,EQ,14206,6542,46.05
20,503,GESHIP,EQ,119218,89820,75.34
20,504,GET&D,EQ,51989,35485,68.25
20,505,GFLLIMITED,EQ,152260,71478,46.94
20,506,GFSTEELS,EQ,1177,1007,85.56
20,507,GHCL,EQ,258400,112494,43.53
20,508,GICHSGFIN,EQ,164658,58864,35.75
20,509,GICRE,EQ,99448,42961,43.20
20,510,GILLANDERS,EQ,59,35,59.32
20,511,GILLETTE,EQ,6897,1532,22.21
20,512,GINNIFILA,EQ,30728,26808,87.24
20,513,GIPCL,EQ,43347,26802,61.83
20,514,GKWLIMITED,EQ,71,44,61.97
20,515,GLAXO,EQ,57096,17957,31.45
20,516,GLENMARK,EQ,2332249,522886,22.42
20,517,GLFL,EQ,72431,57624,79.56
20,518,GLOBALVECT,EQ,15521,11335,73.03
20,519,GLOBE,SM,6000,6000,100.00
20,520,GLOBUSSPR,EQ,136901,78983,57.69
20,521,GMBREW,EQ,19521,9983,51.14
20,522,GMDCLTD,EQ,263077,129113,49.08
20,523,GMMPFAUDLR,EQ,1539961,622164,40.40
20,524,GMRINFRA,EQ,22877955,3167509,13.85
20,525,GNA,EQ,26466,11989,45.30
20,526,GNFC,EQ,818374,367926,44.96
20,527,GOACARBON,EQ,21445,5253,24.50
20,528,GOCLCORP,EQ,12283,7454,60.69
20,529,GODFRYPHLP,EQ,24890,11005,44.21
20,530,GODREJAGRO,EQ,71684,17421,24.30
20,531,GODREJCP,EQ,2736646,601857,21.99
20,532,GODREJIND,EQ,93812,19287,20.56
20,533,GODREJPROP,EQ,300081,104360,34.78
20,534,GOKEX,EQ,88741,52388,59.03
20,535,GOKUL,EQ,52862,47925,90.66
20,536,GOKULAGRO,EQ,23669,12750,53.87
20,537,GOLDBEES,EQ,3981669,2870678,72.10
20,538,GOLDENTOBC,EQ,15570,11714,75.23
20,539,GOLDIAM,EQ,9203,5164,56.11
20,540,GOLDSHARE,EQ,917,506,55.18
20,541,GOODLUCK,EQ,13083,9385,71.73
20,542,GPIL,EQ,268948,80393,29.89
20,543,GPPL,EQ,309175,91093,29.46
20,544,GPTINFRA,EQ,12232,6467,52.87
