Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18092020,1045860201,0001804
Trade Date <18-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,182,BANG,EQ,1742,1623,93.17
20,183,BANKBARODA,EQ,14231696,4735587,33.27
20,184,BANKBEES,EQ,924967,358407,38.75
20,185,BANKINDIA,EQ,2759526,1519464,55.06
20,186,BANSWRAS,EQ,23224,16927,72.89
20,187,BASF,EQ,24889,10297,41.37
20,188,BASML,EQ,1641,1616,98.48
20,189,BATAINDIA,EQ,1042244,425046,40.78
20,190,BAYERCROP,EQ,284769,174375,61.23
20,191,BBL,EQ,9853,3730,37.86
20,192,BBTC,EQ,132498,45241,34.14
20,193,BCG,EQ,2660769,1573678,59.14
20,194,BCONCEPTS,SM,9000,9000,100.00
20,195,BCP,EQ,51622,42980,83.26
20,196,BDL,EQ,558204,196354,35.18
20,197,BEDMUTHA,EQ,16889,11149,66.01
20,198,BEL,EQ,9328207,4370669,46.85
20,199,BEML,EQ,329641,61094,18.53
20,200,BEPL,EQ,357671,189298,52.93
20,201,BERGEPAINT,EQ,1792343,535930,29.90
20,202,BETA,SM,60000,52000,86.67
20,203,BFINVEST,EQ,18607,4259,22.89
20,204,BFUTILITIE,EQ,97502,37934,38.91
20,205,BGRENERGY,EQ,72870,26485,36.35
20,206,BHAGERIA,EQ,86662,50545,58.32
20,207,BHAGYANGR,EQ,9923,6396,64.46
20,208,BHAGYAPROP,EQ,2397,2181,90.99
20,209,BHANDARI,EQ,124882,84735,67.85
20,210,BHARATFORG,EQ,2531657,1226674,48.45
20,211,BHARATGEAR,EQ,7128,4037,56.64
20,212,BHARATRAS,EQ,4203,2257,53.70
20,213,BHARATWIRE,EQ,15449,12659,81.94
20,214,BHARTIARTL,EQ,54801702,29937207,54.63
20,215,BHEL,EQ,29039359,7262759,25.01
20,216,BILENERGY,EQ,229907,126482,55.01
20,217,BINDALAGRO,EQ,212805,144535,67.92
20,218,BIOCON,EQ,11410425,2356631,20.65
20,219,BIRLACABLE,EQ,52887,33780,63.87
20,220,BIRLACORPN,EQ,521815,346040,66.31
20,221,BIRLAMONEY,EQ,1026686,452586,44.08
20,222,BIRLATYRE,EQ,238787,146493,61.35
20,223,BKMINDST,EQ,63166,48971,77.53
20,224,BLISSGVS,EQ,602019,37892,6.29
20,225,BLS,EQ,31049,24336,78.38
20,226,BLUEDART,EQ,12409,6761,54.48
20,227,BLUESTARCO,EQ,897200,788064,87.84
20,228,BODALCHEM,EQ,644490,203236,31.53
20,229,BOHRA,SM,4000,4000,100.00
20,230,BOMDYEING,EQ,1040354,266842,25.65
20,231,BORORENEW,EQ,124841,74279,59.50
20,232,BOSCHLTD,EQ,89575,13449,15.01
20,233,BPCL,EQ,9555519,3520927,36.85
20,234,BPL,EQ,18244,10473,57.41
20,235,BRIGADE,EQ,521261,321464,61.67
20,236,BRIGHT,SM,6000,6000,100.00
20,237,BRITANNIA,EQ,947698,631679,66.65
20,238,BRITANNIA,N2,1995,1901,95.29
20,239,BRNL,EQ,27946,17346,62.07
20,240,BROOKS,EQ,26167,25162,96.16
20,241,BSE,EQ,314990,106527,33.82
20,242,BSELINFRA,EQ,50412,29123,57.77
20,243,BSHSL,SM,3200,3200,100.00
20,244,BSL,EQ,6581,3570,54.25
20,245,BSLGOLDETF,EQ,795,687,86.42
20,246,BSLNIFTY,EQ,183,180,98.36
20,247,BSOFT,EQ,4956508,1127524,22.75
20,248,BURNPUR,EQ,33697,32505,96.46
20,249,BYKE,EQ,26004,20977,80.67
20,250,CADILAHC,EQ,19640911,2944327,14.99
20,251,CADSYS,SM,2000,2000,100.00
20,252,CAMLINFINE,EQ,342143,198342,57.97
20,253,CANBK,EQ,3681449,927542,25.20
20,254,CANFINHOME,EQ,1329428,1037587,78.05
20,255,CANTABIL,EQ,153655,27505,17.90
20,256,CAPACITE,EQ,30549,17426,57.04
20,257,CAPLIPOINT,EQ,936920,326964,34.90
20,258,CAPTRUST,EQ,10992,8136,74.02
20,259,CARBORUNIV,EQ,205086,133110,64.90
20,260,CAREERP,EQ,275829,94260,34.17
20,261,CARERATING,EQ,82764,65134,78.70
20,262,CASTROLIND,EQ,1624302,1105735,68.07
20,263,CCHHL,EQ,31941,29558,92.54
20,264,CCL,EQ,176827,83682,47.32
20,265,CDSL,EQ,835818,287826,34.44
20,266,CEATLTD,EQ,281142,146911,52.26
20,267,CEBBCO,EQ,26491,21018,79.34
20,268,CELEBRITY,EQ,14300,9020,63.08
20,269,CENTENKA,EQ,26045,16949,65.08
20,270,CENTEXT,EQ,62135,46336,74.57
20,271,CENTRALBK,EQ,993225,712182,71.70
20,272,CENTRUM,EQ,1464926,834904,56.99
20,273,CENTUM,EQ,15972,9755,61.08
20,274,CENTURYPLY,EQ,297081,139279,46.88
20,275,CENTURYTEX,EQ,1497550,337227,22.52
20,276,CERA,EQ,5163,3528,68.33
20,277,CEREBRAINT,EQ,154230,127792,82.86
20,278,CESC,EQ,381721,122111,31.99
20,279,CESCVENT,EQ,63473,35052,55.22
20,280,CGCL,EQ,136529,67213,49.23
20,281,CGPOWER,EQ,6976602,5193356,74.44
20,282,CHALET,EQ,136110,82740,60.79
20,283,CHAMBLFERT,EQ,3342966,2152654,64.39
20,284,CHEMBOND,EQ,7494,4194,55.96
20,285,CHEMFAB,EQ,3219,2673,83.04
20,286,CHENNPETRO,EQ,798532,306631,38.40
20,287,CHOLAFIN,EQ,5329430,2513500,47.16
20,288,CHOLAHLDNG,EQ,268157,245820,91.67
20,289,CIGNITITEC,EQ,196246,109560,55.83
20,290,CIMMCO,EQ,18141,11571,63.78
20,291,CINELINE,EQ,20269,11963,59.02
20,292,CIPLA,EQ,35527345,6075942,17.10
20,293,CLEDUCATE,EQ,35423,19281,54.43
20,294,CLNINDIA,EQ,56868,31962,56.20
20,295,CMICABLES,EQ,11615,7597,65.41
20,296,CMMIPL,SM,6000,6000,100.00
20,297,COALINDIA,EQ,14614109,8070079,55.22
20,298,COCHINSHIP,EQ,249253,153300,61.50
20,299,COFORGE,EQ,293783,85908,29.24
20,300,COLPAL,EQ,935110,496832,53.13
20,301,COMPINFO,EQ,818131,467253,57.11
20,302,COMPUSOFT,EQ,26555,20801,78.33
20,303,CONCOR,EQ,2125693,1092229,51.38
20,304,CONFIPET,EQ,277320,198353,71.52
20,305,CONSOFINVT,EQ,145,88,60.69
20,306,CONTI,SM,3333,3333,100.00
20,307,CONTROLPR,EQ,39879,3542,8.88
20,308,CORALFINAC,EQ,11849,10449,88.18
20,309,CORDSCABLE,EQ,11866,7636,64.35
20,310,COROMANDEL,EQ,2139338,1466780,68.56
20,311,COSMOFILMS,EQ,65274,39891,61.11
20,312,COUNCODOS,EQ,7403,5741,77.55
20,313,CPSEETF,EQ,3737307,3620524,96.88
20,314,CREATIVE,EQ,51816,23395,45.15
20,315,CREDITACC,EQ,56269,29179,51.86
20,316,CREST,EQ,7710,4438,57.56
20,317,CRISIL,EQ,310169,260207,83.89
20,318,CROMPTON,EQ,862059,559170,64.86
20,319,CSBBANK,EQ,79499,25419,31.97
20,320,CTE,EQ,11643,6409,55.05
20,321,CUB,EQ,1084928,671893,61.93
20,322,CUBEXTUB,EQ,7479,3353,44.83
20,323,CUMMINSIND,EQ,1352075,472775,34.97
20,324,CUPID,EQ,148691,66121,44.47
20,325,CYBERTECH,EQ,97916,51129,52.22
20,326,CYIENT,EQ,468117,266480,56.93
20,327,DAAWAT,EQ,792047,459408,58.00
20,328,DABUR,EQ,3067745,1404113,45.77
20,329,DALBHARAT,EQ,340095,152577,44.86
20,330,DALMIASUG,EQ,120072,58594,48.80
20,331,DAMODARIND,EQ,7898,6985,88.44
20,332,DANGEE,SM,800,800,100.00
20,333,DATAMATICS,EQ,145986,80719,55.29
20,334,DBCORP,EQ,140535,111270,79.18
20,335,DBL,EQ,181974,107538,59.10
20,336,DBREALTY,EQ,99003,86120,86.99
20,337,DBSTOCKBRO,EQ,238,226,94.96
20,338,DCAL,EQ,882823,422755,47.89
20,339,DCBBANK,EQ,2091430,1121548,53.63
20,340,DCM,EQ,19352,9814,50.71
20,341,DCMNVL,EQ,5786,4867,84.12
20,342,DCMSHRIRAM,EQ,90134,51080,56.67
20,343,DCW,EQ,932621,676265,72.51
20,344,DECCANCE,EQ,32759,16566,50.57
20,345,DEEPAKFERT,EQ,619795,163441,26.37
20,346,DEEPAKNTR,EQ,3852089,1859122,48.26
20,347,DEEPIND,EQ,26775,13916,51.97
20,348,DELTACORP,EQ,3644709,1599125,43.88
20,349,DELTAMAGNT,EQ,3451,2119,61.40
20,350,DEN,EQ,42186,22759,53.95
20,351,DENORA,EQ,1651,959,58.09
20,352,DEVIT,SM,18000,16500,91.67
20,353,DFMFOODS,EQ,64192,28260,44.02
20,354,DGCONTENT,EQ,99210,85178,85.86
20,355,DHAMPURSUG,EQ,328909,135539,41.21
20,356,DHANBANK,EQ,548760,344702,62.81
20,357,DHANILOANS,N1,71,71,100.00
20,358,DHANILOANS,N2,100,100,100.00
20,359,DHANILOANS,N3,10,10,100.00
20,360,DHANILOANS,N4,50,50,100.00
20,361,DHANILOANS,N6,300,300,100.00
20,362,DHANILOANS,N7,109,109,100.00
20,363,DHANILOANS,NC,10,10,100.00
20,364,DHANUKA,EQ,295461,142999,48.40
20,365,DHARSUGAR,EQ,18576,13531,72.84
20,366,DHFL,EQ,1643225,1173896,71.44
20,367,DHFL,N6,41,39,95.12
20,368,DHFL,NC,17,7,41.18
20,369,DHFL,NP,604,520,86.09
20,370,DHFL,NQ,715,643,89.93
20,371,DHFL,NS,551,541,98.19
20,372,DHFL,NX,70,60,85.71
20,373,DHFL,NY,81,80,98.77
20,374,DHUNINV,EQ,710,505,71.13
20,375,DIAMONDYD,EQ,10071,5783,57.42
20,376,DICIND,EQ,4919,1545,31.41
20,377,DIGISPICE,EQ,3175,1945,61.26
20,378,DISHTV,EQ,28648020,20403995,71.22
20,379,DIVISLAB,EQ,3362845,874901,26.02
20,380,DIXON,EQ,151199,120996,80.02
20,381,DLF,EQ,19610622,2231649,11.38
20,382,DLINKINDIA,EQ,113872,63613,55.86
20,383,DMART,EQ,1204363,724987,60.20
20,384,DNAMEDIA,EQ,143701,124203,86.43
20,385,DOLAT,EQ,36374,26419,72.63
20,386,DOLLAR,EQ,111198,76827,69.09
20,387,DONEAR,EQ,33233,26175,78.76
20,388,DPABHUSHAN,SM,16000,12000,75.00
20,389,DPSCLTD,EQ,42863,27145,63.33
20,390,DPWIRES,EQ,5712,1318,23.07
20,391,DQE,EQ,77595,68585,88.39
20,392,DREDGECORP,EQ,49606,13080,26.37
20,393,DRREDDY,EQ,21987146,1508687,6.86
20,394,DRSDILIP,SM,33600,33600,100.00
20,395,DSSL,EQ,46012,29632,64.40
20,396,DTIL,EQ,7355,5629,76.53
20,397,DUCON,EQ,15716,11097,70.61
20,398,DWARKESH,EQ,523973,305985,58.40
20,399,DYNAMATECH,EQ,7900,4308,54.53
20,400,DYNPRO,EQ,630046,279988,44.44
20,401,EASTSILK,EQ,11941,11941,100.00
20,402,EBBETF0423,EQ,3392,2739,80.75
20,403,EBBETF0425,EQ,10482,10288,98.15
20,404,EBBETF0430,EQ,12111,12073,99.69
20,405,EBBETF0431,EQ,11668,11432,97.98
20,406,EBIXFOREX,EQ,1980,1106,55.86
20,407,ECLERX,EQ,146017,88125,60.35
20,408,ECLFINANCE,NF,308,258,83.77
20,409,ECLFINANCE,NG,101,101,100.00
20,410,ECLFINANCE,NJ,46,46,100.00
20,411,ECLFINANCE,NK,892,830,93.05
20,412,ECLFINANCE,NM,223,223,100.00
20,413,ECLFINANCE,NO,660,660,100.00
20,414,ECLFINANCE,NP,12,12,100.00
20,415,ECLFINANCE,NQ,280,280,100.00
20,416,ECLFINANCE,NR,199,152,76.38
20,417,ECLFINANCE,NS,381,380,99.74
20,418,EDELWEISS,EQ,1585559,1222119,77.08
20,419,EHFLNCD,N5,50,50,100.00
20,420,EHFLNCD,N6,1266,1266,100.00
20,421,EHFLNCD,N7,61,61,100.00
20,422,EICHERMOT,EQ,1310103,285193,21.77
20,423,EIDPARRY,EQ,1709478,1408409,82.39
20,424,EIFFL,SM,2400,2400,100.00
20,425,EIHAHOTELS,EQ,13610,5885,43.24
20,426,EIHOTEL,EQ,2095341,1063245,50.74
20,427,EIMCOELECO,EQ,2055,1215,59.12
20,428,ELECON,EQ,194210,96546,49.71
20,429,ELECTCAST,EQ,1782419,1265716,71.01
20,430,ELECTHERM,EQ,21811,18443,84.56
20,431,ELGIEQUIP,EQ,119312,102392,85.82
20,432,ELGIRUBCO,EQ,210127,116397,55.39
20,433,EMAMILTD,EQ,780540,601122,77.01
20,434,EMAMIPAP,EQ,4600,3223,70.07
20,435,EMBASSY,RR,2672400,2564000,95.94
20,436,EMKAY,EQ,108004,57525,53.26
20,437,EMMBI,EQ,35134,19280,54.88
20,438,EMOFSR1RGG,MF,140232,140232,100.00
20,439,ENDURANCE,EQ,104959,78906,75.18
20,440,ENERGYDEV,EQ,140000,108058,77.18
20,441,ENGINERSIN,EQ,3807892,2028684,53.28
20,442,ENIL,EQ,15691,12752,81.27
20,443,EQ30,EQ,84,79,94.05
20,444,EQUITAS,EQ,4159743,1885091,45.32
20,445,ERFLNCDI,N1,2,2,100.00
20,446,ERFLNCDI,N2,250,250,100.00
20,447,ERFLNCDI,N3,39,39,100.00
20,448,ERFLNCDI,N5,50,50,100.00
20,449,ERFLNCDI,N6,60,60,100.00
20,450,ERIS,EQ,297813,160922,54.03
20,451,ESABINDIA,EQ,5254,2818,53.64
20,452,ESCORTS,EQ,2225289,622590,27.98
20,453,ESSELPACK,EQ,9834336,4115761,41.85
20,454,ESTER,EQ,177386,118130,66.59
20,455,EVEREADY,EQ,327293,211975,64.77
20,456,EVERESTIND,EQ,23788,15036,63.21
20,457,EXCEL,EQ,73954,73954,100.00
20,458,EXCELINDUS,EQ,63262,33222,52.51
20,459,EXIDEIND,EQ,4101080,1804791,44.01
20,460,EXPLEOSOL,EQ,30017,22559,75.15
20,461,FACT,EQ,52782,22470,42.57
20,462,FAIRCHEM,EQ,38928,22332,57.37
20,463,FCL,EQ,200386,122817,61.29
20,464,FCONSUMER,EQ,6334409,3588978,56.66
20,465,FCSSOFT,EQ,1277145,626518,49.06
20,466,FDC,EQ,653221,245856,37.64
20,467,FEDERALBNK,EQ,33321564,11501285,34.52
20,468,FEL,EQ,1529584,806219,52.71
20,469,FELDVR,EQ,85919,61304,71.35
20,470,FELIX,SM,8000,8000,100.00
20,471,FIEMIND,EQ,39727,15471,38.94
20,472,FILATEX,EQ,200127,104037,51.99
20,473,FINCABLES,EQ,464005,298763,64.39
20,474,FINEORG,EQ,113910,52339,45.95
20,475,FINPIPE,EQ,61052,38220,62.60
20,476,FLFL,EQ,360898,232677,64.47
20,477,FLUOROCHEM,EQ,38552,29315,76.04
20,478,FMGOETZE,EQ,2664,570,21.40
20,479,FMNL,EQ,21936,13329,60.76
20,480,FORCEMOT,EQ,36615,16249,44.38
20,481,FORTIS,EQ,738149,319739,43.32
20,482,FOSECOIND,EQ,572,374,65.38
20,483,FRETAIL,EQ,3195539,1841954,57.64
20,484,FSC,EQ,217034,112366,51.77
20,485,FSL,EQ,5050363,1480132,29.31
20,486,GABRIEL,EQ,114784,64232,55.96
20,487,GAEL,EQ,56216,40173,71.46
20,488,GAIL,EQ,21897338,10853531,49.57
20,489,GAL,EQ,12552,12552,100.00
20,490,GALAXYSURF,EQ,49019,25397,51.81
20,491,GALLANTT,EQ,13551,9485,69.99
20,492,GALLISPAT,EQ,1970,957,48.58
20,493,GAMMNINFRA,EQ,522588,247884,47.43
20,494,GANDHITUBE,EQ,10662,3396,31.85
20,495,GANECOS,EQ,9623,5253,54.59
20,496,GANESHHOUC,EQ,25086,19834,79.06
20,497,GANGESSECU,EQ,8741,4672,53.45
20,498,GARFIBRES,EQ,14252,9489,66.58
20,499,GATI,EQ,2353465,1543178,65.57
20,500,GAYAPROJ,EQ,306582,239101,77.99
20,501,GDL,EQ,184896,152655,82.56
20,502,GEECEE,EQ,1676,1181,70.47
20,503,GENUSPAPER,EQ,71830,47648,66.33
20,504,GENUSPOWER,EQ,184323,107134,58.12
20,505,GEOJITFSL,EQ,1146287,540606,47.16
20,506,GEPIL,EQ,16936,9047,53.42
20,507,GESHIP,EQ,356166,269623,75.70
20,508,GET&D,EQ,27161,19669,72.42
20,509,GFLLIMITED,EQ,11115,6954,62.56
20,510,GFSTEELS,EQ,25798,25632,99.36
20,511,GHCL,EQ,172618,117012,67.79
20,512,GICHSGFIN,EQ,277321,119824,43.21
20,513,GICL,SM,24000,24000,100.00
20,514,GICRE,EQ,359160,266372,74.17
20,515,GILLANDERS,EQ,7468,4292,57.47
20,516,GILLETTE,EQ,16493,14785,89.64
20,517,GINNIFILA,EQ,36287,28958,79.80
20,518,GIPCL,EQ,51881,29371,56.61
20,519,GKWLIMITED,EQ,36,30,83.33
20,520,GLAXO,EQ,859170,617416,71.86
20,521,GLENMARK,EQ,9398103,1628505,17.33
20,522,GLFL,EQ,7099,6411,90.31
20,523,GLOBALVECT,EQ,18107,14275,78.84
20,524,GLOBUSSPR,EQ,84262,65512,77.75
20,525,GMBREW,EQ,20749,12389,59.71
20,526,GMDCLTD,EQ,798274,478579,59.95
20,527,GMMPFAUDLR,EQ,130025,40997,31.53
20,528,GMRINFRA,EQ,20502615,6869240,33.50
20,529,GNA,EQ,40968,22619,55.21
20,530,GNFC,EQ,4300097,1490394,34.66
20,531,GOACARBON,EQ,30850,6764,21.93
20,532,GOCLCORP,EQ,12031,5234,43.50
20,533,GODFRYPHLP,EQ,56717,29910,52.74
20,534,GODHA,SM,24000,24000,100.00
20,535,GODREJAGRO,EQ,103348,57981,56.10
20,536,GODREJCP,EQ,2029857,757430,37.31
20,537,GODREJIND,EQ,120622,88735,73.56
20,538,GODREJPROP,EQ,834198,185952,22.29
20,539,GOKEX,EQ,168606,88270,52.35
20,540,GOKUL,EQ,42062,17775,42.26
20,541,GOKULAGRO,EQ,12467,10644,85.38
20,542,GOLDBEES,EQ,3443959,2812303,81.66
20,543,GOLDENTOBC,EQ,2422,1317,54.38
20,544,GOLDIAM,EQ,41796,21775,52.10
20,545,GOLDSHARE,EQ,1453,961,66.14
20,546,GOODLUCK,EQ,227717,86221,37.86
20,547,GPIL,EQ,37236,22412,60.19
20,548,GPPL,EQ,1356794,731949,53.95
20,549,GPTINFRA,EQ,18349,11546,62.92
20,550,GRANULES,EQ,11238327,4601001,40.94
20,551,GRAPHITE,EQ,513267,196624,38.31
20,552,GRASIM,EQ,3216185,1309377,40.71
20,553,GRAVITA,EQ,84872,42271,49.81
20,554,GREAVESCOT,EQ,327596,180579,55.12
20,555,GREENLAM,EQ,1917,1216,63.43
20,556,GREENPANEL,EQ,50361,34321,68.15
20,557,GREENPLY,EQ,193912,94479,48.72
20,558,GREENPOWER,EQ,956990,797964,83.38
20,559,GRINDWELL,EQ,17643,9592,54.37
20,560,GRPLTD,EQ,232,126,54.31
20,561,GRSE,EQ,99413,34117,34.32
20,562,GSCLCEMENT,EQ,41322,34515,83.53
20,563,GSFC,EQ,1135716,484007,42.62
20,564,GSPL,EQ,1744427,1185837,67.98
20,565,GSS,EQ,70606,44406,62.89
20,566,GTL,EQ,26310,26310,100.00
20,567,GTLINFRA,EQ,5644264,4937474,87.48
20,568,GTNIND,EQ,1141,1005,88.08
20,569,GTNTEX,EQ,666,666,100.00
20,570,GTPL,EQ,25331,15632,61.71
20,571,GUFICBIO,EQ,646899,267492,41.35
20,572,GUJALKALI,EQ,165649,96617,58.33
20,573,GUJAPOLLO,EQ,31238,11072,35.44
20,574,GUJGASLTD,EQ,2841490,1746521,61.46
20,575,GULFOILLUB,EQ,7685,3362,43.75
20,576,GULFPETRO,EQ,15799,10990,69.56
20,577,GULPOLY,EQ,33311,17170,51.54
20,578,GVKPIL,EQ,16015120,6001297,37.47
20,579,HAL,EQ,722873,159119,22.01
20,580,HAPPSTMNDS,EQ,10745573,3106798,28.91
20,581,HARITASEAT,EQ,2409,1212,50.31
20,582,HARRMALAYA,EQ,48891,23973,49.03
20,583,HATSUN,EQ,30965,16309,52.67
20,584,HAVELLS,EQ,1271430,526428,41.40
20,585,HBANKETF,EQ,13786,7512,54.49
20,586,HBLPOWER,EQ,237723,168344,70.82
20,587,HBSL,EQ,121,121,100.00
20,588,HCC,EQ,5721312,3755991,65.65
20,589,HCG,EQ,50881,34468,67.74
20,590,HCL-INSYS,EQ,266564,187193,70.22
20,591,HCLTECH,EQ,8847758,2514486,28.42
20,592,HDFC,EQ,5642506,3398976,60.24
20,593,HDFC,W3,12000,10200,85.00
20,594,HDFCAMC,EQ,891189,684513,76.81
20,595,HDFCBANK,EQ,11740889,5051107,43.02
20,596,HDFCLIFE,EQ,2587595,1465790,56.65
20,597,HDFCMFGETF,EQ,8342,6246,74.87
20,598,HDFCNIFETF,EQ,749,521,69.56
20,599,HDFCSENETF,EQ,115,82,71.30
20,600,HEG,EQ,300046,71628,23.87
20,601,HEIDELBERG,EQ,209293,103974,49.68
20,602,HERCULES,EQ,125244,80732,64.46
20,603,HERITGFOOD,EQ,20400,11408,55.92
20,604,HEROMOTOCO,EQ,1362768,378781,27.79
20,605,HESTERBIO,EQ,60556,25093,41.44
20,606,HEXAWARE,EQ,721879,550029,76.19
20,607,HFCL,EQ,4081668,2739047,67.11
20,608,HGINFRA,EQ,41237,22859,55.43
20,609,HGS,EQ,17626,11307,64.15
20,610,HHOF1140RG,MF,47,47,100.00
20,611,HIKAL,EQ,4147623,835288,20.14
20,612,HIL,EQ,19723,8710,44.16
20,613,HILTON,EQ,7763,5316,68.48
20,614,HIMATSEIDE,EQ,923326,464661,50.32
20,615,HINDALCO,EQ,28529345,9359392,32.81
20,616,HINDCOMPOS,EQ,4913,2188,44.53
20,617,HINDCOPPER,EQ,942213,358450,38.04
20,618,HINDMOTORS,EQ,52435,42525,81.10
20,619,HINDNATGLS,EQ,4502,4436,98.53
20,620,HINDOILEXP,EQ,597506,281145,47.05
20,621,HINDPETRO,EQ,6335362,2027590,32.00
20,622,HINDUNILVR,EQ,4475209,2730926,61.02
20,623,HINDZINC,EQ,618590,310728,50.23
20,624,HIRECT,EQ,8105,5410,66.75
20,625,HISARMETAL,EQ,7591,5947,78.34
20,626,HITECH,EQ,8308,6376,76.75
20,627,HITECHGEAR,EQ,3646,3480,95.45
20,628,HLVLTD,EQ,46175,21154,45.81
20,629,HMVL,EQ,17814,10917,61.28
20,630,HNDFDS,EQ,10057,6465,64.28
20,631,HNGSNGBEES,EQ,57,54,94.74
20,632,HONAUT,EQ,3088,1261,40.84
20,633,HONDAPOWER,EQ,2949,1419,48.12
20,634,HOTELRUGBY,EQ,805,805,100.00
20,635,HOVS,EQ,9637,5256,54.54
20,636,HPL,EQ,33529,27998,83.50
20,637,HSCL,EQ,1566608,675507,43.12
20,638,HSIL,EQ,520545,316062,60.72
20,639,HUBTOWN,EQ,59517,44995,75.60
20,640,HUDCO,EQ,1975000,1138053,57.62
20,641,HUDCO,N2,9576,8721,91.07
20,642,HUDCO,NE,103,103,100.00
20,643,HUSYSLTD,SM,10000,8000,80.00
20,644,IBMFNIFTY,EQ,1189,1022,85.95
20,645,IBREALEST,EQ,3459437,1782080,51.51
20,646,IBUCCREDIT,N6,40,40,100.00
20,647,IBUCCREDIT,N7,200,200,100.00
20,648,IBUCCREDIT,NB,17,17,100.00
20,649,IBULHSGFIN,EQ,15286759,3939634,25.77
20,650,IBULHSGFIN,N8,629,329,52.31
20,651,IBULHSGFIN,NA,10,10,100.00
20,652,IBULHSGFIN,NE,15,15,100.00
20,653,IBULISL,EQ,67133,44307,66.00
20,654,IBVENTPP,E1,64584,44539,68.96
20,655,IBVENTURES,EQ,2799068,2260693,80.77
20,656,ICICI500,EQ,953,826,86.67
20,657,ICICIALPLV,EQ,7105,4518,63.59
20,658,ICICIB22,EQ,183513,138645,75.55
20,659,ICICIBANK,EQ,78166940,43865005,56.12
20,660,ICICIBANKN,EQ,9081,2847,31.35
20,661,ICICIBANKP,EQ,5834,2359,40.44
20,662,ICICIGI,EQ,1520695,1265716,83.23
20,663,ICICIGOLD,EQ,603621,582728,96.54
20,664,ICICILIQ,EQ,17165,13258,77.24
20,665,ICICILOVOL,EQ,3428,3054,89.09
20,666,ICICIM150,EQ,3788,3513,92.74
20,667,ICICIMCAP,EQ,5568,4582,82.29
20,668,ICICINF100,EQ,2651,2270,85.63
20,669,ICICINIFTY,EQ,71311,53171,74.56
20,670,ICICINV20,EQ,2040,1299,63.68
20,671,ICICINXT50,EQ,8055,6711,83.31
20,672,ICICIPRULI,EQ,1304148,598599,45.90
20,673,ICICISENSX,EQ,164,101,61.59
20,674,ICICITECH,EQ,1131,910,80.46
20,675,ICIL,EQ,472087,391384,82.91
20,676,ICRA,EQ,1252,840,67.09
20,677,IDBI,EQ,671279,326246,48.60
20,678,IDBIGOLD,EQ,121,75,61.98
20,679,IDEA,EQ,346087605,82949144,23.97
20,680,IDFC,EQ,16262178,12597655,77.47
20,681,IDFCFIRSTB,EQ,38395650,10222517,26.62
20,682,IDFCFIRSTB,N1,6,6,100.00
20,683,IDFCFIRSTB,N2,21,21,100.00
20,684,IDFCFIRSTB,N5,6,4,66.67
20,685,IDFCFIRSTB,N6,5,5,100.00
20,686,IDFCFIRSTB,NA,8,4,50.00
20,687,IDFCFIRSTB,NB,8,4,50.00
20,688,IDFCFIRSTB,NC,98,79,80.61
20,689,IDFNIFTYET,EQ,1004,1004,100.00
20,690,IEX,EQ,2308017,829585,35.94
20,691,IFBAGRO,EQ,4922,2697,54.79
20,692,IFBIND,EQ,87591,39520,45.12
20,693,IFCI,EQ,2125893,1301985,61.24
20,694,IFCI,NF,261,201,77.01
20,695,IFCI,NH,100,100,100.00
20,696,IFCI,NL,80,50,62.50
20,697,IFGLEXPOR,EQ,9750,3632,37.25
20,698,IGARASHI,EQ,33741,18131,53.74
20,699,IGL,EQ,14026634,8387627,59.80
20,700,IGPL,EQ,204563,92253,45.10
20,701,IIFCL,N2,368,221,60.05
20,702,IIFCL,N4,21,21,100.00
20,703,IIFL,EQ,763578,222628,29.16
20,704,IIFL,N4,1181,1106,93.65
20,705,IIFL,N5,100,100,100.00
20,706,IIFL,N6,35,35,100.00
20,707,IIFL,N8,336,336,100.00
20,708,IIFL,N9,163,160,98.16
20,709,IIFL,NC,30,30,100.00
20,710,IIFLSEC,EQ,1508292,573099,38.00
20,711,IIFLWAM,EQ,25728,20891,81.20
20,712,IMAGICAA,EQ,110073,80661,73.28
20,713,IMFA,EQ,24309,12590,51.79
20,714,IMPAL,EQ,833,732,87.88
20,715,INDBANK,EQ,32039,20000,62.42
20,716,INDHOTEL,EQ,1955516,1165753,59.61
20,717,INDIACEM,EQ,2033496,801027,39.39
20,718,INDIAGLYCO,EQ,104147,37403,35.91
20,719,INDIAMART,EQ,143606,67169,46.77
20,720,INDIANB,EQ,864027,495067,57.30
20,721,INDIANCARD,EQ,3717,1459,39.25
20,722,INDIANHUME,EQ,23227,12618,54.32
20,723,INDIGO,EQ,1734743,757264,43.65
20,724,INDIGRID,IV,227934,214326,94.03
20,725,INDLMETER,EQ,1725,1224,70.96
20,726,INDNIPPON,EQ,6825,2716,39.79
20,727,INDOCO,EQ,285653,201466,70.53
20,728,INDORAMA,EQ,46404,46404,100.00
20,729,INDOSTAR,EQ,70163,24994,35.62
20,730,INDOTECH,EQ,36429,4962,13.62
20,731,INDOTHAI,EQ,6774,4980,73.52
20,732,INDOWIND,EQ,128488,110938,86.34
